experiment_id,batch_id,task_type,trial_id,stage_id,mission_id,uav_id,dispatch_time,arrival_time,completion_time,arrival_time_error,final_position_error
experiments_10,exp10-formal-20260731,task_e_mixed,5,1,2,7,16.295842984000046,26.310695834001308,10.014852850001262,0.016887398436665535,0.36734485626220703
experiments_10,exp10-formal-20260731,task_e_mixed,5,1,2,8,16.295983787000296,26.309459005000463,10.013475218000167,0.015350611880421638,0.3687874972820282
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,3,1,49.26822049099974,61.4692953800004,12.201074889000665,2.201995372772217,0.36223602294921875
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,3,2,49.26844764100133,49.26832348100106,-0.00012416000026860274,2.0641658306121826,0.3615613579750061
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,3,3,49.268622550000146,49.268510613001126,-0.00011193699901923537,2.2661890983581543,0.3572003245353699
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,3,4,49.268694299000344,61.35032066799977,12.081626368999423,2.082827568054199,0.35557878017425537
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,4,5,49.26895725800023,49.26875024699984,-0.00020701100038422737,2.4870331287384033,0.37226149439811707
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,4,6,49.26902788500047,61.7504852940001,12.481457408999631,2.482266902923584,0.3681531846523285
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,4,7,49.26931534100004,49.26910583600147,-0.00020950499856553506,2.624910593032837,0.3720618784427643
experiments_10,exp10-formal-20260731,task_e_mixed,5,2,4,8,49.26938909400087,49.2671781730005,-0.002210921000369126,2.6433181762695312,0.3709913492202759
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,1,63.131435760000386,63.131302031000814,-0.00013372899957175832,0.39940905570983887,0.29023319482803345
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,2,63.131627640999795,63.13151682700118,-0.00011081399861723185,0.561528742313385,0.2943555414676666
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,3,63.13179083700015,63.131689240000924,-0.00010159699922951404,0.4835675060749054,0.30599963665008545
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,4,63.131973571000344,63.131869890001326,-0.0001036809990182519,0.640142560005188,0.2980268895626068
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,5,63.132137478000004,63.13059943200096,-0.00153804599904106,0.2642926275730133,0.2966793179512024
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,6,63.13230067299992,63.132192443999884,-0.00010822900003404357,0.019486267119646072,0.29776859283447266
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,7,63.13249635200009,63.132359287001236,-0.00013706499885302037,0.00203645508736372,0.3089557886123657
experiments_10,exp10-formal-20260731,task_e_mixed,5,3,5,8,63.13274572500086,63.13259185700008,-0.0001538680007797666,0.00043963699135929346,0.31927648186683655
