uav_id,source_timestamp_s,arrival_ros_s,arrival_monotonic_s,interarrival_ros_ms,interarrival_monotonic_ms
1,1787386053.2762086,1787386053.276528,16982.425537744,12.13979721069336,12.158284000179265
2,1787386053.2762475,1787386053.277094,16982.426093559,8.646726608276367,8.650890998978866
3,1787386053.2764084,1787386053.2772264,16982.426216119,8.308649063110352,8.305631999974139
5,1787386053.276425,1787386053.2773318,16982.426320235,12.674331665039062,12.673492001340492
8,1787386053.2764924,1787386053.2774258,16982.42641353,8.36634635925293,8.365524001419544
4,1787386053.2803133,1787386053.280499,16982.429490534,7.906913757324219,7.898456999100745
6,1787386053.2803469,1787386053.2807655,16982.429754861,7.839441299438477,7.838413999706972
7,1787386053.2804701,1787386053.2808511,16982.429838819,7.808685302734375,7.804630000464385
1,1787386053.2841377,1787386053.2843678,16982.433359206,7.83991813659668,7.821462000720203
5,1787386053.284283,1787386053.2846355,16982.433626268,7.303714752197266,7.306032999622403
2,1787386053.2881699,1787386053.288356,16982.437347282,11.262178421020508,11.253723001573235
3,1787386053.288486,1787386053.2886715,16982.437660802,11.445045471191406,11.444682997534983
8,1787386053.2885878,1787386053.2889042,16982.437892447,11.478424072265625,11.478917000204092
4,1787386053.2922387,1787386053.292436,16982.441427181,11.93690299987793,11.936646998947253
6,1787386053.2923708,1787386053.292711,16982.441700545,11.945486068725586,11.945684000238543
7,1787386053.2923424,1787386053.2928002,16982.44178839,11.94906234741211,11.94957099869498
1,1787386053.2961664,1787386053.2964249,16982.445415749,12.057065963745117,12.056543000653619
2,1787386053.2962248,1787386053.2967513,16982.445740619,8.395195007324219,8.393337000597967
3,1787386053.2963572,1787386053.296837,16982.445824677,8.165597915649414,8.163875001628185
5,1787386053.2964103,1787386053.2969143,16982.445901442,12.27879524230957,12.275173998204991
8,1787386053.2964773,1787386053.296988,16982.445974719,8.083820343017578,8.082272001047386
4,1787386053.3002672,1787386053.3005228,16982.449517549,8.086919784545898,8.090368002740433
6,1787386053.3003302,1787386053.3009129,16982.44990671,8.201837539672852,8.2061649991374
7,1787386053.3004258,1787386053.3010657,16982.450058846,8.265495300292969,8.270456000900595
1,1787386053.3041503,1787386053.3043377,16982.453328372,7.912874221801758,7.912623001175234
5,1787386053.3042989,1787386053.304602,16982.453590896,7.687568664550781,7.689453999773832
2,1787386053.308198,1787386053.3085687,16982.457568001,11.817455291748047,11.8273819971364
3,1787386053.3083646,1787386053.3089714,16982.457962303,12.134313583374023,12.137625999457669
8,1787386053.3083682,1787386053.3090773,16982.458069113,12.089252471923828,12.09439399826806
4,1787386053.3122613,1787386053.3125536,16982.461545418,12.030839920043945,12.027868997392943
6,1787386053.3123212,1787386053.312657,16982.461645786,11.744260787963867,11.739075998775661
7,1787386053.3124285,1787386053.3129234,16982.461912778,11.857748031616211,11.853931999212364
1,1787386053.3161685,1787386053.3164115,16982.465402848,12.073755264282227,12.074475998815615
2,1787386053.3162518,1787386053.3168814,16982.465880586,8.312702178955078,8.31258500329568
3,1787386053.3163078,1787386053.317005,16982.465993318,8.033514022827148,8.031015000597108
5,1787386053.31636,1787386053.3171756,16982.466167015,12.573719024658203,12.57611900291522
8,1787386053.316536,1787386053.3172753,16982.466263506,8.198022842407227,8.194393001758726
4,1787386053.3202372,1787386053.3204446,16982.469435258,7.890939712524414,7.8898400024627335
6,1787386053.320256,1787386053.320542,16982.469530547,7.884979248046875,7.884761002060259
7,1787386053.320326,1787386053.3207934,16982.46978214,7.869958877563477,7.869362001656555
1,1787386053.3241358,1787386053.3243504,16982.473343925,7.938861846923828,7.94107700130553
5,1787386053.3242803,1787386053.3246295,16982.473619002,7.45391845703125,7.451986999512883
2,1787386053.3281024,1787386053.3283749,16982.477374221,11.493444442749023,11.493635000078939
3,1787386053.3283987,1787386053.328828,16982.4778206,11.823177337646484,11.827282000012929
8,1787386053.3283732,1787386053.3289523,16982.477942219,11.677026748657227,11.678712999128038
4,1787386053.3322551,1787386053.3326163,16982.481615784,12.171745300292969,12.180525998701341
6,1787386053.3323572,1787386053.3327413,16982.481730189,12.199163436889648,12.199641998449806
7,1787386053.3324318,1787386053.3330264,16982.482016487,12.23301887512207,12.234346999321133
1,1787386053.336164,1787386053.336537,16982.485541192,12.186527252197266,12.197266998555278
2,1787386053.3362312,1787386053.3370726,16982.486066169,8.697748184204102,8.691947998158867
3,1787386053.336395,1787386053.3371925,16982.486180414,8.364439010620117,8.359813997230958
5,1787386053.3364224,1787386053.3372755,16982.48626341,12.645959854125977,12.644407997868257
8,1787386053.3365068,1787386053.337356,16982.486342789,8.403778076171875,8.400570000958396
4,1787386053.3402789,1787386053.3404567,16982.489447846,7.840394973754883,7.832062001398299
6,1787386053.3403308,1787386053.3407223,16982.489712022,7.981061935424805,7.981833001394989
7,1787386053.340459,1787386053.3408082,16982.489795429,7.781744003295898,7.778941999276867
1,1787386053.3441541,1787386053.3444676,16982.493462843,7.930755615234375,7.9216509984689765
5,1787386053.344331,1787386053.3448544,16982.493845903,7.578849792480469,7.582493002701085
2,1787386053.3481462,1787386053.3483915,16982.497382561,11.31892204284668,11.316391999571351
3,1787386053.3484185,1787386053.3487,16982.497689357,11.507511138916016,11.508943000080762
8,1787386053.348431,1787386053.348783,16982.49777034,11.426925659179688,11.427550998632796
4,1787386053.3522918,1787386053.3524907,16982.501482557,12.033939361572266,12.034710998705123
6,1787386053.3523293,1787386053.3527536,16982.501743007,12.031316757202148,12.030984999000793
7,1787386053.3524394,1787386053.3528395,16982.501826704,12.031316757202148,12.0312750004814
1,1787386053.3562815,1787386053.356691,16982.505690477,12.223243713378906,12.227634000737453
2,1787386053.3564591,1787386053.357054,16982.506045234,8.66246223449707,8.66267300079926
3,1787386053.3563771,1787386053.3571503,16982.506138509,8.45026969909668,8.449152002867777
5,1787386053.356527,1787386053.3572392,16982.506226515,12.384891510009766,12.380611999105895
8,1787386053.3566577,1787386053.357321,16982.506308118,8.538007736206055,8.537778001482366
4,1787386053.3602443,1787386053.3605638,16982.509563377,8.073091506958008,8.080820000031963
6,1787386053.3604727,1787386053.3610656,16982.510060091,8.311986923217773,8.31708400073694
7,1787386053.3605535,1787386053.361201,16982.510189153,8.361577987670898,8.36244899983285
1,1787386053.3641875,1787386053.364501,16982.513497011,7.810115814208984,7.806534002156695
5,1787386053.3643622,1787386053.3649144,16982.513907833,7.6751708984375,7.6813179985038005
2,1787386053.3681412,1787386053.368446,16982.517446244,11.39211654663086,11.401010000554379
3,1787386053.368434,1787386053.3687987,16982.517789059,11.648416519165039,11.650549997284543
8,1787386053.3683987,1787386053.368892,16982.517879699,11.570930480957031,11.571580998861464
4,1787386053.3722987,1787386053.3725228,16982.521514942,11.959075927734375,11.951565000345
6,1787386053.3724353,1787386053.3728106,16982.521800709,11.744976043701172,11.740617999748792
7,1787386053.372513,1787386053.3729043,16982.521891811,11.703252792358398,11.702658001013333
1,1787386053.3761635,1787386053.3764923,16982.525492008,11.991262435913086,11.994996999419527
2,1787386053.376303,1787386053.376964,16982.52595577,8.517980575561523,8.509526000125334
3,1787386053.376274,1787386053.377072,16982.526060567,8.27336311340332,8.271508002508199
5,1787386053.376507,1787386053.3771563,16982.526143643,12.241840362548828,12.235810001584468
8,1787386053.376554,1787386053.3772407,16982.52622746,8.348703384399414,8.347760998731246
4,1787386053.3803504,1787386053.3805394,16982.529531661,8.016586303710938,8.016718998987926
6,1787386053.380385,1787386053.3808372,16982.529826636,8.026599884033203,8.025926999835065
7,1787386053.3804846,1787386053.3809273,16982.529915142,8.02302360534668,8.023331000003964
1,1787386053.3841448,1787386053.3844597,16982.533458302,7.967472076416016,7.9662940006528515
5,1787386053.3842905,1787386053.3847783,16982.533768756,7.622003555297852,7.625112997629913
2,1787386053.3881645,1787386053.3884997,16982.537499699,11.53564453125,11.543928998435149
3,1787386053.3883157,1787386053.3889575,16982.53794754,11.885404586791992,11.886972999491263
8,1787386053.3884163,1787386053.3891287,16982.538129082,11.88802719116211,11.901622001460055
4,1787386053.3922217,1787386053.392446,16982.541440296,11.906623840332031,11.908635002328083
6,1787386053.392286,1787386053.3927484,16982.541738627,11.911153793334961,11.911990997759858
7,1787386053.392397,1787386053.3928442,16982.541832593,11.916875839233398,11.91745100004482
1,1787386053.3962185,1787386053.3965335,16982.545535814,12.073755264282227,12.077511997631518
2,1787386053.3963988,1787386053.3969626,16982.545952628,8.462905883789062,8.452928999759024
3,1787386053.3963208,1787386053.3970678,16982.546055771,8.110284805297852,8.108230998914223
5,1787386053.396435,1787386053.397152,16982.546139429,12.373685836791992,12.370673000987154
8,1787386053.3964982,1787386053.3972313,16982.546218397,8.102655410766602,8.089315000688657
4,1787386053.4001956,1787386053.4004507,16982.549443018,8.00466537475586,8.00272199921892
6,1787386053.4002867,1787386053.4007547,16982.549744756,8.00633430480957,8.00612900275155
7,1787386053.400412,1787386053.4008505,16982.549838181,8.00633430480957,8.005587998923147
1,1787386053.4041884,1787386053.404433,16982.553425735,7.89952278137207,7.889921002060873
5,1787386053.404347,1787386053.404734,16982.553724146,7.581949234008789,7.584717001009267
2,1787386053.4081514,1787386053.4084082,16982.557399524,11.44552230834961,11.44689600187121
3,1787386053.4083974,1787386053.4087372,16982.55772699,11.669397354125977,11.671218999254052
8,1787386053.4083622,1787386053.4088283,16982.557816238,11.596918106079102,11.597840999456821
4,1787386053.4123235,1787386053.4127493,16982.561749381,12.298583984375,12.30636299806065
6,1787386053.412348,1787386053.4128764,16982.561865489,12.12167739868164,12.120732997573214
7,1787386053.412431,1787386053.4129667,16982.561954436,12.116193771362305,12.116255002183607
1,1787386053.416134,1787386053.4164343,16982.565427394,12.001276016235352,12.00165900081629
2,1787386053.4161923,1787386053.4168122,16982.565803742,8.404016494750977,8.404217998759123
3,1787386053.4163275,1787386053.4169223,16982.565910593,8.185148239135742,8.183603000361472
5,1787386053.416367,1787386053.417013,16982.566009428,12.279033660888672,12.285281998629216
8,1787386053.4164047,1787386053.4171138,16982.566101892,8.2855224609375,8.285653999337228
4,1787386053.4202454,1787386053.4205017,16982.569494339,7.752418518066406,7.74495800214936
6,1787386053.4202652,1787386053.4208176,16982.569807798,7.941246032714844,7.9423090028285515
7,1787386053.4203763,1787386053.4209175,16982.569905983,7.950782775878906,7.951546998810954
1,1787386053.424163,1787386053.4244423,16982.573438232,8.008003234863281,8.01083799888147
5,1787386053.4243422,1787386053.4247932,16982.5737831,7.780313491821289,7.773672001349041
2,1787386053.4281566,1787386053.4285216,16982.577522028,11.709451675415039,11.718286001269007
3,1787386053.4283807,1787386053.428932,16982.57792207,12.009620666503906,12.011476999759907
8,1787386053.4283576,1787386053.4290352,16982.578023782,11.921405792236328,11.921889999939594
4,1787386053.4322982,1787386053.4324856,16982.581477303,11.983871459960938,11.982963998889318
6,1787386053.4323592,1787386053.432764,16982.581753382,11.946439743041992,11.945583999477094
7,1787386053.4324567,1787386053.4329705,16982.581971703,12.05301284790039,12.065719998645363
2,1787386053.4362373,1787386053.4366174,16982.585617756,8.095741271972656,8.095728000625968
3,1787386053.4362426,1787386053.4367554,16982.585745296,7.823467254638672,7.82322600207408
1,1787386053.436343,1787386053.4371898,16982.586183279,12.747526168823242,12.745046999043552
5,1787386053.4364164,1787386053.4373083,16982.586298546,12.515068054199219,12.515446000179509
8,1787386053.436462,1787386053.4374092,16982.586397412,8.37397575378418,8.373630000278354
4,1787386053.440273,1787386053.440479,16982.589471991,7.993459701538086,7.994687999598682
6,1787386053.4403179,1787386053.4408019,16982.589792573,8.037805557250977,8.039190997806145
7,1787386053.4404213,1787386053.4409065,16982.589895106,7.936000823974609,7.923403001768747
1,1787386053.4442332,1787386053.4444644,16982.593458114,7.274627685546875,7.274834999407176
5,1787386053.4442954,1787386053.4447753,16982.593765712,7.467031478881836,7.467166000424186
2,1787386053.4481971,1787386053.4484866,16982.597479543,11.869192123413086,11.861786999361357
3,1787386053.4483328,1787386053.4488792,16982.597869626,12.123823165893555,12.124329998187022
8,1787386053.4483745,1787386053.4489734,16982.597961569,11.564254760742188,11.564157000975683
4,1787386053.4522681,1787386053.4524405,16982.601432343,11.96146011352539,11.960351999732666
6,1787386053.452333,1787386053.4527237,16982.601713501,11.921882629394531,11.920928001927678
7,1787386053.4524155,1787386053.4528174,16982.601805634,11.91091537475586,11.910527999134501
1,1787386053.456167,1787386053.4563715,16982.605366147,11.907100677490234,11.908033000509022
2,1787386053.4562056,1787386053.456962,16982.605965163,8.475542068481445,8.48561999737285
3,1787386053.4562845,1787386053.457164,16982.606157715,8.284807205200195,8.288089000416221
5,1787386053.4564352,1787386053.45728,16982.606269515,12.50457763671875,12.503802998253377
8,1787386053.456547,1787386053.4573805,16982.606368862,8.407115936279297,8.407293000345817
4,1787386053.4603455,1787386053.4605637,16982.609557906,8.123159408569336,8.125562999339309
6,1787386053.460337,1787386053.4606855,16982.609676008,7.961750030517578,7.962506999319885
7,1787386053.460455,1787386053.4609923,16982.609982725,8.174896240234375,8.177091000106884
1,1787386053.4641888,1787386053.4644034,16982.613396391,8.031845092773438,8.030244000110542
5,1787386053.4643571,1787386053.46471,16982.613700203,7.430076599121094,7.430688001477392
2,1787386053.4681451,1787386053.4683816,16982.617380761,11.419534683227539,11.415598000894533
3,1787386053.4683812,1787386053.4687529,16982.617743252,11.588811874389648,11.585537002247293
8,1787386053.468539,1787386053.4688492,16982.61783771,11.468648910522461,11.468847998912679
4,1787386053.4723518,1787386053.4725635,16982.621558494,11.999845504760742,12.000588001683354
6,1787386053.472438,1787386053.4728684,16982.621858748,12.182950973510742,12.182739999843761
7,1787386053.4725423,1787386053.4729662,16982.621954518,11.973857879638672,11.971792999247555
1,1787386053.4762547,1787386053.4765017,16982.625494923,12.098312377929688,12.098531999072293
2,1787386053.4763744,1787386053.4768584,16982.625851032,8.476734161376953,8.47027100098785
3,1787386053.4765034,1787386053.4769638,16982.625952253,8.210897445678711,8.209001000068383
