experiment_id,batch_id,phase,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
dense_feasible-M3_accel_high-t10-a83c0e9906,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_high,10,51,1.7402367082135914,3.065772620585705,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331606049596129,0.4396338915797618,0.3746661185233401,1.0545020877803628,30.713382464443743,29.528985936921448,1.0401096241520909,0.0,0,1.0,0.0783678273198281,True,none
dense_feasible-M3_accel_zero-t01-00eb0bb2c3,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,1,42,1.7150028995961135,3.039557477741364,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285008627093166,0.4228104618356646,0.379455116126463,1.047346057605058,30.873667613489413,29.672673867890893,1.0404747395177665,0.0,0,1.0,0.0660016137273762,True,none
dense_feasible-M3_accel_zero-t02-737fd990fa,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,2,43,1.7153950854097766,3.063236193640396,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332947296526748,0.4409750929490331,0.3905607053129467,1.0488450081512202,31.70518534358621,30.21640250085332,1.0492706847776088,0.0,0,1.0,0.0902604028281655,True,none
dense_feasible-M3_accel_zero-t03-c9d1c4d388,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,3,44,1.7314978578729503,3.004725359960801,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309552321709849,0.4320436742104568,0.4382727274752229,1.052907773123959,32.54979191179529,30.42151966337918,1.0699594324006791,0.0,0,1.0,0.1721278405869694,True,none
dense_feasible-M3_accel_zero-t04-76c9ce830c,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,4,45,1.725094267153548,3.060389938626517,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295618917295062,0.4295017989949929,0.3735706972399183,1.037026713168283,30.764089835645763,29.621236004024595,1.0385822465836971,0.0,0,1.0,0.0607920588199673,True,none
dense_feasible-M3_accel_zero-t05-1f604a3dad,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,5,46,1.7345337785500372,2.992237191741953,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3339975732625202,0.4485839781512687,0.4586051693054098,1.05650932835203,33.23799675803627,30.887891008070994,1.0760850182147816,0.0,0,1.0,0.2477944303753495,True,none
dense_feasible-M3_accel_zero-t06-3ef34ec54e,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,6,47,1.736968257086478,3.038789763484216,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3340864559635518,0.4288902449557626,0.4269050395097212,1.062815825485227,32.074177138804025,30.42022780252411,1.0543700509745255,0.0,0,1.0,0.1830933237217814,True,none
dense_feasible-M3_accel_zero-t07-96adfa50a2,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,7,48,1.7360261225953957,3.061196905132069,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328322462593387,0.4320044039958257,0.3743589407083758,1.0272365968780686,30.76439844101961,29.59111360929108,1.0396499046037977,0.0,0,1.0,0.0561606389488636,True,none
dense_feasible-M3_accel_zero-t08-65a5360300,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,8,49,1.7237626834724469,3.0779282398581675,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333744612329399,0.4345720101792563,0.3766880950818043,1.009863838767467,30.688121554082187,29.47985468985774,1.040986187921752,0.0,0,1.0,0.105573331395211,True,none
dense_feasible-M3_accel_zero-t09-7b244aa969,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,9,50,1.7282956316762188,3.0220382382868114,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310548302188634,0.4321940200675256,0.4121128517863285,1.0276835199101186,31.96174912137759,29.902852682834222,1.068852843585899,0.0,0,1.0,0.1227470471347706,True,none
dense_feasible-M3_accel_zero-t10-0dc9838644,exp08-formal-20260728,sensitivity,dense_feasible,M3_accel_zero,10,51,1.7478067672488922,3.057404078542248,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300911983703644,0.4332114264758357,0.3632288406682051,1.0408763307984674,30.551346904315807,29.14439240087032,1.048275307444854,0.0,0,1.0,0.0500253991458726,True,none
dense_feasible-M3_krep_high-t01-94b34c55de,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,1,42,1.7407891479942748,3.0396123887054216,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303153291462706,0.4307781554184424,0.3904346405886879,1.014776287002681,30.976432919143942,29.459316723388824,1.051498689192293,0.0,0,1.0,0.1393129440260362,True,none
dense_feasible-M3_krep_high-t02-739fa3dba7,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,2,43,1.7250556098145884,3.0835561995903142,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296674613969921,0.4377408137463028,0.3906446119954482,1.0013384716395877,31.875046496515463,31.490211860886703,1.012220769975408,0.0,0,1.0,0.0583036909593596,True,none
dense_feasible-M3_krep_high-t03-2388e0abe5,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,3,44,1.7162020308897454,3.014560241663666,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3339392301179725,0.4386774156980388,0.4533619879209567,1.0278672069016244,33.45589701271204,32.00166836773724,1.0454422759546156,0.0,0,1.0,0.1805959261341953,True,none
dense_feasible-M3_krep_high-t04-a6e094c109,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,4,45,1.7216482807227322,2.551326695539764,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274407659184045,0.4274225012185311,0.4060998001165219,1.0722035265961116,37.13611171143089,30.161266434986537,1.2312517377703232,0.0,0,1.0,0.2758173641709503,True,none
dense_feasible-M3_krep_high-t05-eb3b0d41da,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,5,46,1.7340458193502386,2.9472350152284865,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3348854555025083,0.4474493608642663,0.4539382658190592,1.1391191715038549,33.22864950406585,30.72764899941778,1.0813925108522118,0.0,0,1.0,0.2183112484705204,True,none
dense_feasible-M3_krep_high-t06-ddd6d08b07,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,6,47,1.730717716049211,3.0480410064656263,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299442907447927,0.427643569569466,0.3736540321189216,1.0139758300851682,30.74325010447856,29.31391772358432,1.0487595139746293,0.0,0,1.0,0.0667577832807228,True,none
dense_feasible-M3_krep_high-t07-b1f0b852dc,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,7,48,1.7269875539724329,3.02978429602678,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257418077363752,0.4341735616131559,0.3930967829837562,1.0234221353981543,31.28678218643832,29.775841284220164,1.0507438526352866,0.0,0,1.0,0.1049994816077503,True,none
dense_feasible-M3_krep_high-t08-3739a2718b,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,8,49,1.7320831646673014,2.383568898389996,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318034829059945,0.4420341262395516,0.4005230077182788,1.1153413058098554,41.09835629368699,31.238341285355848,1.315638238223404,0.0,0,1.0,0.2495440105455048,True,none
dense_feasible-M3_krep_high-t09-11ac005af9,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,9,50,1.729204667858596,3.045722701644568,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3323252980885648,0.4364171311093729,0.3679278968955315,1.0471228479844792,30.778183201554956,29.62015498245005,1.0390959540823146,0.0,0,1.0,0.0549085009206241,True,none
dense_feasible-M3_krep_high-t10-3da2875414,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_high,10,51,1.7444444531735803,3.051197444656818,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334250258150693,0.4312806775023355,0.3698106014091815,1.0207853121957011,30.654857120044728,29.46346565501605,1.0404362297015064,0.0,0,1.0,0.0831162018666467,True,none
dense_feasible-M3_krep_low-t01-aa19eed45b,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,1,42,1.7102200255722049,2.7269274573796243,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300311481405115,0.4306368230021828,0.4432792589229185,1.0860312139554638,36.17930036425589,32.01835972234492,1.1299548346009474,0.0,0,0.875,0.2766898698522543,False,none
dense_feasible-M3_krep_low-t02-5f411d680a,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,2,43,1.7288404958318604,3.0739279094028564,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330244828571726,0.4467900147054385,0.3921701773097474,1.0319074988070605,31.165056655938884,30.16295923524281,1.033222782051345,0.0,0,1.0,0.0731761392077257,True,none
dense_feasible-M3_krep_low-t03-66a066da96,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,3,44,1.7299559168957868,2.4284441868169657,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303986899728086,0.4312649379823677,0.3923315770817915,1.035495115022549,39.61291947727857,30.42045547524899,1.3021803539236567,0.0,0,0.75,0.2819923823311026,False,none
dense_feasible-M3_krep_low-t04-588640e8e7,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,4,45,1.7465581896332965,2.2649789254469668,1-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288840656365223,0.4351421889937963,0.4072197466628016,1.0920802331679764,46.32334905098136,30.036181685991583,1.542251592937523,0.0,0,1.0,0.2783986842807953,True,none
dense_feasible-M3_krep_low-t05-4fe7449a88,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,5,46,1.7461986303639705,3.0262912857650823,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278822115371103,0.4377329934337675,0.4036291970296867,1.0302327109140164,31.373286307736187,29.3267735234652,1.0697830868654377,0.0,0,1.0,0.2147870303566652,True,none
dense_feasible-M3_krep_low-t06-c1e0613f44,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,6,47,1.712574551036542,2.9800250079758306,1-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338471478994362,0.4266147768511533,0.4666829816878363,1.1033143482633254,33.52342232360206,30.76812360690429,1.0895504305657264,0.0,0,1.0,0.2676416307115883,True,none
dense_feasible-M3_krep_low-t07-ba1c62ff42,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,7,48,1.7274555894971648,3.0564548054894822,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3283727440336519,0.4349057128883159,0.3726510175441421,1.0353137599416882,30.75406649428749,29.19889004312613,1.0532614920931718,0.0,0,1.0,0.0896728451515866,True,none
dense_feasible-M3_krep_low-t08-970b362d61,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,8,49,1.740928765228714,3.064169503006848,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330464045208155,0.4448008436869899,0.3778813548446589,1.0185767286313523,30.916606617438266,29.55589149027796,1.0460387103399635,0.0,0,1.0,0.0947856889437639,True,none
dense_feasible-M3_krep_low-t09-ee9cd46fe5,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,9,50,1.71322641104289,3.0249228305411138,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311317922345027,0.4371520546377979,0.4071690969866016,1.0369292697924055,31.49521874859097,29.93442545302733,1.052140412650071,0.0,0,1.0,0.1889574132481992,True,none
dense_feasible-M3_krep_low-t10-e1035383a2,exp08-formal-20260728,sensitivity,dense_feasible,M3_krep_low,10,51,1.7161368964381372,3.003443368658514,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293753531539159,0.4377715983355917,0.436714697338466,1.058181016607584,33.17910595703945,31.796703617459382,1.0434762784284657,0.0,0,1.0,0.1886048857178419,True,none
dense_feasible-M4-t01-5906d0fec5,exp08-formal-20260728,main,dense_feasible,M4,1,42,1.7260691404142228,3.071596980888704,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3301298482984422,0.4347184580504764,0.3567974840762378,1.0382585459739446,31.344852425648817,29.06615453339704,1.0783969509841267,0.0,5,1.0,0.0490705478810536,True,none
dense_feasible-M4-t01-2240369240,exp08-formal-20260728,pilot,dense_feasible,M4,1,9001,1.7165020791474714,3.0604289398223736,1-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33109941048928,0.4384998550878779,0.4012196629382041,1.0411724005980636,32.490921838133495,30.151253958637437,1.077597697353009,0.0,2,1.0,0.1204893392658318,True,none
dense_feasible-M4-t02-b91e0aaf14,exp08-formal-20260728,main,dense_feasible,M4,2,43,1.7307486137918526,3.067416265988314,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319369923527218,0.4365956485280137,0.421840855052999,1.0503296211174376,32.83160469643924,30.55229456797636,1.0746035661377773,0.0,0,1.0,0.1372672530334493,True,none
dense_feasible-M4-t02-75e4471616,exp08-formal-20260728,pilot,dense_feasible,M4,2,9002,1.7180246375571615,3.056614661497629,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319610149521403,0.4347492245966126,0.4017651920860784,1.0350102620670831,32.05871939705448,29.245498885284505,1.0961932816672006,0.0,5,1.0,0.2086576699238077,True,none
dense_feasible-M4-t03-66d0855030,exp08-formal-20260728,main,dense_feasible,M4,3,44,1.72867925410212,3.0636985406918,4-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322405533746625,0.4304797842867343,0.4481943711018679,1.070087168503159,33.09365788233268,30.84600532271368,1.0728668926852556,0.0,0,1.0,0.1861955630447374,True,none
dense_feasible-M4-t03-28f4623888,exp08-formal-20260728,pilot,dense_feasible,M4,3,9003,1.7271921549172595,3.0765242120493266,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315682477786426,0.4371843184707222,0.3623242020042813,1.013521051698005,31.35137249393356,29.42710488278633,1.065390993059356,0.0,7,1.0,0.0680967408513948,True,none
dense_feasible-M4-t04-1c84617cbf,exp08-formal-20260728,main,dense_feasible,M4,4,45,1.7463285248501,2.248564822838573,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291660782057899,0.4283945026408267,0.3818243452867098,1.083556925711231,47.06319858374398,29.669371053739003,1.5862553506274266,0.0,2,0.75,0.298638821809512,False,stall
dense_feasible-M4-t05-e43af1b5d5,exp08-formal-20260728,main,dense_feasible,M4,5,46,1.7389805739012725,3.0720180322875503,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299628907412874,0.4362397805877559,0.37870211161356,1.0128772489461433,31.871710403903503,29.6390914501244,1.075326835086564,0.0,3,1.0,0.077195247896949,True,none
dense_feasible-M4-t06-9ea3c326bb,exp08-formal-20260728,main,dense_feasible,M4,6,47,1.7414654427147993,3.072026512877489,7-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3354106623689192,0.4403762301709585,0.379160381422821,1.0302614136377433,31.92563167676312,30.20493588934785,1.056967370952841,0.0,4,1.0,0.0384358290039665,True,none
dense_feasible-M4-t07-bc82e28a83,exp08-formal-20260728,main,dense_feasible,M4,7,48,1.7225068111815842,3.0709015550227163,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320941527408694,0.4313328976141866,0.394484849373638,1.0671490478552432,31.918700542977145,29.504469790652934,1.0818259324588522,0.0,4,1.0,0.1576773230459296,True,none
dense_feasible-M4-t08-5944fd1fd7,exp08-formal-20260728,main,dense_feasible,M4,8,49,1.7214497904385744,3.074271827473296,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346038708948502,0.4402219702881867,0.3626945600684337,1.0374538367654829,31.469803712692357,29.5255491099296,1.065849904959393,0.0,6,1.0,0.0549324298546307,True,none
dense_feasible-M4-t09-beace172d2,exp08-formal-20260728,main,dense_feasible,M4,9,50,1.7185637563719298,3.062389164642745,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315565876460543,0.4346700573702203,0.366906324920776,1.009609765009711,31.46584738110925,29.552274043016716,1.064752151909092,0.0,6,1.0,0.0477903388159245,True,none
dense_feasible-M4-t10-10bb444cdb,exp08-formal-20260728,main,dense_feasible,M4,10,51,1.7296179176212858,2.245150297827625,1-8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361555787814216,0.4266450086642945,0.5631282220260431,1.1667589038065886,58.23062677975324,32.63716158408674,1.7841817104630011,0.0,0,0.0,0.4766336284867308,False,timeout
dense_feasible-M5-t01-2f6f099c47,exp08-formal-20260728,main,dense_feasible,M5,1,42,1.74898349907377,2.99097314291441,6-7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277545668888822,0.4304812373043118,0.4652037093608379,1.0474536559947971,33.83075335417098,31.93652680276393,1.0593122277543066,0.0,0,1.0,0.2106041499794577,True,none
