batch_id,task_type,attempt_id,trial_id,stage_id,stage_start_time,assignment_complete_time,first_command_dispatch_time,last_command_dispatch_time,reference_start_time,all_references_finished_time,all_uavs_stable_time,stage_end_time,planning_time,dispatch_time,reference_execution_time,trajectory_finish_spread,stabilization_delay,stable_hold_time,stable_arrival_spread,stage_wall_time,slowest_uav_id,valid,invalid_reason
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0035,7,1,91.51111108199984,91.54471351499888,91.5449332549997,91.54540364199966,91.62608088699926,101.64527793999878,105.04595140799938,105.04599434800002,0.03360243299903232,0.0006901270007801941,10.100344684999072,0.019582793000154197,3.4006734680006048,1.015140612749974,2.4935644590004813,13.534883266000179,1,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0035,7,2,105.04600797399871,105.10893122199923,105.10911454399866,105.10971839099875,105.19192814899907,113.21014029899925,115.16589072299939,115.16592125999887,0.06292324800051574,0.0007871689995226916,8.101025755000592,0.018073025999910897,1.9557504240001435,1.0125657659998524,1.0210106730010011,10.119913286000155,1,True,
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0036,8,1,17.037138595000215,17.05419507700026,17.054396953999458,17.054746556999817,17.136048690999814,27.154410901999654,28.3958618559991,28.39589965599953,0.017056482000043616,0.0005514799995580688,10.100013948000196,0.01881634799974563,1.241450953999447,1.0177177173752625,0.3372563339999033,11.358761060999313,8,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0037,8,1,42.94212608499947,42.95754646900059,42.95776538800055,42.95829955500085,43.04120491499998,53.052384550999705,nan,82.95856898100101,0.015420384001117782,0.0007530860002589179,10.094619162999152,0.01086375799968664,nan,nan,nan,40.016442896001536,,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0038,8,1,74.30995512000118,74.37557758300136,74.37581611900168,74.3763119840005,74.458597887,84.47475608100103,93.07033915500142,93.07037471100011,0.0656224630001816,0.000734400999135687,10.09893996199935,0.0165185690002545,8.595583074000388,1.0127018842501911,7.686474750000343,18.760419590998936,8,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0039,8,1,31.32285238899931,31.359617783999056,31.35995984299916,31.360359087999313,31.447703149999143,41.456934994999756,nan,71.36377498000002,0.036765394999747514,0.0007413040002575144,10.096975152000596,0.009051250000993605,nan,nan,nan,40.04092259100071,4,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0040,8,1,13.089775131000351,13.157635995001328,13.157861235000382,13.158178768000653,13.23999782500141,23.255827791999764,nan,53.15968395600066,0.06786086400097702,0.0005427729993243702,10.097966556999381,0.01587477199973364,nan,nan,nan,40.06990882500031,1,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0041,9,1,47.2179324789995,47.251577356999405,47.25179034499888,47.25211887899968,47.33336603099997,57.349389929999234,nan,87.25299453600019,0.033644877999904566,0.0005415220002760179,10.097599585000353,0.015695149000748643,nan,nan,nan,40.03506205700069,4,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0042,9,1,14.610568908999994,14.627073220000966,14.627281830000356,14.62768282900106,14.708455142001185,24.724029184000756,25.873997890001192,25.8740403790016,0.01650431100097194,0.0006096090000937693,10.0967473540004,0.015950217999488814,1.1499687060004362,1.0151218268756566,0.24149790199953713,11.263471470001605,4,True,
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0043,9,1,13.263619278000988,13.29933160300061,13.299558886999876,13.29995707099988,13.386405238999942,23.39762564800003,24.889843384000415,24.889880583001286,0.03571232499962207,0.0006254679992707679,10.098066761000155,0.011686464999002055,1.4922177360003843,1.012715426249997,0.5837239379998209,11.626261305000298,1,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0044,9,1,22.335459654999795,22.350638272999277,22.350845340000888,22.351171428999805,22.432837831000143,32.45047657500072,nan,62.3519572740006,0.015178617999481503,0.0005331560005288338,10.099631234999833,0.018208868001238443,nan,nan,nan,40.0164976190008,7,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0045,9,1,13.165753576999123,13.199929466998583,13.200166138998611,13.20062243099892,13.28310009300003,23.299163117999342,24.46452686199882,24.464568519999375,0.034175889999460196,0.0006929640003363602,10.09899697900073,0.01640665299964894,1.1653637439994782,1.0126871608749752,0.25762195700008306,11.298814943000252,1,True,
exp10-formal-v2-gated-20260803,task_c_grouped,attempt_0046,10,1,15.336752807001176,15.353676967000865,15.353904071000215,15.354244828000446,15.440130969000165,25.447889596000095,26.662048960000902,26.662083745000928,0.016924159999689437,0.0005678609995811712,10.09398552499988,0.007930731999294949,1.2141593640008068,1.0152067266249105,0.28203951199975563,11.325330937999752,4,True,
exp10-formal-v2-gated-20260803,task_d_dense,attempt_0047,10,1,20.153238251999937,20.219170246999056,20.219402860999253,20.219903355999122,20.300945001999935,30.309990642999765,31.921745480998652,31.9217840729998,0.06593199499911861,0.0007331090000661789,10.090587782000512,0.00951413000075263,1.6117548379988875,1.0126482205005232,0.6952807259986002,11.768545820999861,1,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,1,17.81126964699979,17.8442858239996,17.844493732000046,17.84490651300075,17.929684108999936,27.941526671000247,29.961623863999193,29.96166215499943,0.03301617699980852,0.0006206890011526411,10.0970329390002,0.012608209000973147,2.0200971929989464,1.0198890976253097,1.0903387119997205,12.15039250799964,1,True,
exp10-formal-v2-gated-20260803,task_b_sequential,attempt_0048,10,2,29.961674488000426,30.02228820200071,30.022478597000372,30.022957250999752,30.108915683000305,38.12181451200013,nan,68.0237446079991,0.060613714000282926,0.000669048999043298,8.099335914999756,0.012917997999466024,nan,nan,nan,38.06207011999868,,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_a_simple,attempt_0049,10,1,13.02533306999976,13.06138474799991,13.06160727399947,13.061977875999219,13.145119759999943,23.161130123000476,24.336492041000383,24.33652521300064,0.03605167800014897,0.0005931279993092176,10.099522849001005,0.016516309000508045,1.1753619179999077,1.0175982529997327,0.27171505600017554,11.31119214300088,1,True,
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0050,10,1,45.92032585800007,45.93638196900065,45.93666703100098,45.93720700999984,46.02056462899964,56.03760811999928,nan,85.93725352699948,0.01605611100058013,0.0008250409991887864,10.100941088998297,0.01735596799881023,nan,nan,nan,40.016927668999415,3,False,missing_required_timestamp
exp10-formal-v2-gated-20260803,task_e_mixed,attempt_0051,3,1,22.777263018000667,22.794230120000066,22.79443533400081,22.79484810500071,22.87568119000025,32.89428800399946,nan,62.7960630689995,0.016967101999398437,0.0006179850006446941,10.099852669998654,0.018713624998781597,nan,nan,nan,40.018800050998834,7,False,missing_required_timestamp
