experiment_id,batch_id,phase,family,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,activation_event_count,unnecessary_intervention_rate,intervention_latency,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,completion_time,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
group_crossing_hold-IAPF_OFF-t05-76afc112cf,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,5,46,1.297809851336266,1.9827168129490131,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914974284205824,3.024608461885186,0,0.0,,0.7046787497330352,3.5089278565715025,52.1961943310225,42.79907368398544,1.2195636456158458,24.21576952934265,0.0,0,1.0,0.2829586625687224,True,none
group_crossing_hold-IAPF_OFF-t06-5c4511958b,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,6,47,1.2658595272689852,1.9684940594772828,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845374873352168,3.0103146332775443,0,0.0,,1.0522719499459692,3.5145858797718854,45.01462329499337,42.260065515273645,1.0651811052854183,8.39454174041748,0.0,1,1.0,0.1148278587106825,True,none
group_crossing_hold-IAPF_OFF-t07-a20b808f8b,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,7,48,1.2802178394549937,1.9648704202621965,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916461192677972,2.9941909665509887,0,0.0,,0.9699664006823844,3.540572699684904,46.97080968519267,42.760546463234135,1.0984613988873728,10.73343062400818,0.0,0,1.0,0.2740159885801959,True,none
group_crossing_hold-IAPF_OFF-t08-a9ef24bdcc,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,8,49,1.3134432970398382,1.9476586890334515,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858452479677532,2.9877538463406648,0,0.0,,1.0279480485071442,3.439540524921412,45.36743312319642,42.262363823438406,1.073471264237141,8.273174524307251,0.0,0,1.0,0.0602542881482832,True,none
group_crossing_hold-IAPF_OFF-t09-5a703c1a55,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,9,50,1.2488661087481014,1.945578503267906,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870923865579516,2.970877947451565,0,0.0,,1.059770300469202,3.5193954827604728,44.91275388638498,42.017006413072245,1.0689184623208146,8.370602130889893,0.0,1,1.0,0.1295434104644655,True,none
group_crossing_hold-IAPF_OFF-t10-87177c8d5b,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_OFF,10,51,1.293193346163991,1.9669073093012408,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913856656155544,3.0221825199439443,0,0.0,,0.9981882661073472,3.5826901654718903,45.82186601594075,42.60442941683101,1.0755188285150157,9.43117380142212,0.0,1,1.0,0.1144479651016054,True,none
group_crossing_hold-IAPF_ON-t01-7fcf5ef92d,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,1,42,1.2497639865342554,1.9753002745037227,2-3,0,0,0,0.0,0.0,1.2138240337371826,0.0391396719638208,0.6720521064765175,3.581823589110915,0.0,0.0,0.9919191742069644,3.151369691507205,2,0.0,0.0,0.6311565143661623,3.4180409380058405,51.83940604061079,42.66923327828913,1.2149129960342553,28.01313591003418,22.65916466712952,0,1.0,0.260085273768842,True,none
group_crossing_hold-IAPF_ON-t02-c82737f9ca,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,2,43,1.2234007702599548,1.9510197062851304,2-3,0,0,0,0.0,0.0,1.2299370765686035,0.1015653578441737,0.7827324028154474,4.13613399200533,0.0,0.0,1.106246813480322,3.2323712472546706,2,0.0,0.0,1.0767857927414233,3.496176587430447,45.24386597036538,42.89213235407357,1.0548290207835391,9.11049199104309,3.737257480621338,0,1.0,0.1047106552312345,True,none
group_crossing_hold-IAPF_ON-t03-61c8e488c6,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,3,44,1.2411040049221118,1.9497582740982475,2-3,0,0,0,0.0,0.0,1.2161712646484375,0.0999026315032876,0.6524880267351855,3.5658266197363377,0.0,0.0,0.9925546948941952,3.1466294307410854,2,0.0,0.0,1.0295505967760237,3.4292291399495416,44.644613768197,42.43385316073934,1.0520989833066374,9.19090223312378,3.836879968643189,0,1.0,0.0510343318876111,True,none
group_crossing_hold-IAPF_ON-t04-4548ffbf5f,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,4,45,1.291435229869619,1.9548021509604836,2-3,0,0,0,0.0,0.0,1.1571834087371826,0.0960445316426604,0.5157346658288623,2.851579725233929,0.0,0.0,0.9867144864752084,3.089111267429213,2,0.0,0.0,1.0387538164172954,3.3374665246133026,44.5601475632339,42.1805165752273,1.0564154064771258,9.048879861831663,3.737095832824707,1,1.0,0.0902035131325483,True,none
group_crossing_hold-IAPF_ON-t05-f368b27f85,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,5,46,1.2675450470293668,1.9615256740167355,2-3,0,0,0,0.0,0.0,1.167142391204834,0.0962162420115764,0.5702071704800554,3.268123028049983,0.0,0.0,0.9906447848350376,3.090508668029885,2,0.0,0.0,1.0491390505767522,3.473705560286229,44.5814161432737,42.149092749085774,1.0577076097145812,9.130697011947632,3.759775400161743,1,1.0,0.1617051251820818,True,none
group_crossing_hold-IAPF_ON-t06-5a4a54ca6a,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,6,47,1.2527496368408817,1.9496954958834776,2-3,0,0,0,0.0,0.0,1.2092697620391846,0.088699557973382,0.6485975561842691,3.5005797046533496,0.0,0.0,0.986837610971253,3.1384608485942502,2,0.0,0.0,0.9729767179927634,3.4145448426763,45.048931502405054,42.24279451525829,1.0664287725125092,10.633930683135986,5.260158061981201,1,1.0,0.1756800262370441,True,none
group_crossing_hold-IAPF_ON-t07-fa21d0ba76,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,7,48,1.271014303852923,1.9568206552985028,2-3,0,0,0,0.0,0.0,1.1839275360107422,0.0868408472809246,0.5495246805494685,3.0257824583153345,0.0,0.0,0.9933591951113094,3.125537592515256,2,0.0,0.0,0.9956975088019244,3.392070143272365,45.67832096294595,42.95373010398406,1.0634308324880308,10.650398015975952,5.3169145584106445,0,1.0,0.1489417407695721,True,none
group_crossing_hold-IAPF_ON-t08-31acc0ada4,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,8,49,1.2758953011001986,1.9464995663118592,2-3,0,0,0,0.0,0.0,1.1791956424713137,0.0980192594698907,0.5505250815465209,3.1101018066004213,0.0,0.0,0.9899911912356032,3.119600382561264,2,0.0,0.0,1.0437335565985573,3.3675228754644366,44.76071690443699,42.29054771405734,1.058409486845179,9.03052854537964,3.6990807056427,1,1.0,0.0509780322507819,True,none
group_crossing_hold-IAPF_ON-t09-17e9b266b4,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,9,50,1.2534584809850584,1.9412053949369887,2-3,0,0,0,0.0,0.0,1.2152278423309326,0.0879858700185744,0.6651923326938495,3.5839740911226152,0.0,0.0,0.9918507371616444,3.131543801228247,2,0.0,0.0,0.9674943574719828,3.389557988534956,45.55812672978895,42.41070003669976,1.0742130332761683,10.812954664230348,5.460108757019043,1,1.0,0.2686472244933644,True,none
group_crossing_hold-IAPF_ON-t10-d16ae0cf24,exp08-v2-formal-20260730,fallback,fallback,group_crossing_hold,IAPF_ON,10,51,1.2885911147192757,1.9529379786751504,2-3,0,0,0,0.0,0.0,1.1849539279937744,0.0875954369539866,0.5318803339403526,2.893471441324972,0.0,0.0,0.988366962052446,3.0918019788734683,2,0.0,0.0,0.972018301991532,3.3756159442233944,45.36939537393206,42.666484863360765,1.0633497350256846,10.528022289276125,5.196725368499756,0,1.0,0.1759181756197672,True,none
grouped_reconfiguration-STRESS_OFF-t01-9267f6a5b0,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_OFF,1,42,0.0970269736754914,0.6633828362313718,2-6,12,2145,38,107.19989776611328,7.484048675222802,0.0,0.0,0.0,0.0,0.0,0.0,0.6921457870682413,2.444596090043361,0,0.0,,0.682311163429432,3.404446337283024,132.18455879596098,98.67976349380898,1.3395305594166127,,0.0,0,0.75,0.5021047955465017,False,collision
grouped_reconfiguration-STRESS_OFF-t02-d9ff009dd5,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_OFF,2,43,0.0795162466102535,0.8198147658902452,3-7,11,1376,38,68.64993453025818,2.4971115494185177,0.0,0.0,0.0,0.0,0.0,0.0,0.6925321385296452,2.4533684557173983,0,0.0,,0.8696598565742739,3.8293277322616,119.291425136567,98.93743955581448,1.2057258169620413,20.636749982833862,0.0,0,1.0,0.1917927355153622,False,collision
grouped_reconfiguration-STRESS_OFF-t03-ff80bddc8d,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_OFF,3,44,0.0970865507356605,0.751097594034696,1-5,12,1451,28,72.29993104934692,4.012263440388135,0.0,0.0,0.0,0.0,0.0,0.0,0.6953779867221697,2.469588690198325,0,0.0,,0.9464578104536836,4.540171207029515,125.95516038242688,99.37515588296108,1.2674713238263533,20.88972520828247,0.0,0,1.0,0.1922185953266332,False,collision
grouped_reconfiguration-STRESS_OFF-t04-7c49adc72d,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_OFF,4,45,0.1327995785808874,0.864920525466455,1-5,12,1192,25,59.54994320869446,2.662860738264307,0.0,0.0,0.0,0.0,0.0,0.0,0.6964896558975637,2.47767005610293,0,0.0,,1.2259640466892376,12.832482389343015,184.2753675935098,98.9743806504622,1.8618491611914847,,0.0,1,0.875,0.7381703407539859,False,collision
grouped_reconfiguration-STRESS_OFF-t05-29ee4784a6,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_OFF,5,46,0.0882090900446779,0.7722727289411874,2-6,10,1371,35,68.39993476867676,3.698059291803017,0.0,0.0,0.0,0.0,0.0,0.0,0.6936400961180489,2.457918639344662,0,0.0,,0.8290386046122294,4.2059507905638185,120.98176064634217,98.895716436216,1.2233266010502164,22.133841276168823,0.0,0,1.0,0.2025503996587032,False,collision
grouped_reconfiguration-STRESS_ON-t01-b0d99a1804,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_ON,1,42,0.2432721457380728,1.1408330983794666,3-7,5,213,20,10.64998984336853,0.7631840409235376,36.90345621109009,0.9974917114409472,7.401042056150361,1840.8929523329828,0.0568458451213895,0.0817816961642213,2.627340630488319,45.255796825263815,12,0.0,0.0265034437179565,0.7296353546060236,4.485245666195131,144.5064274946414,98.64217377772424,1.4649558293419764,,,2,0.0,0.4456401492392343,False,collision
grouped_reconfiguration-STRESS_ON-t02-725a58dbbf,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_ON,2,43,0.2670074342778351,1.1084696362285391,1-5,8,309,21,15.449985265731812,1.7017148649612268,32.47243309020996,0.9970183863200014,13.468537965859037,1258.9341992712832,0.0588191441777247,0.094229909050246,2.5332782586441804,39.21464014139646,9,0.1111111111111111,0.0,0.789275427275791,3.644511030657752,142.8022707966311,98.93308600323508,1.4434227877210006,29.57010769844055,,0,0.375,0.4486012546842209,False,collision
grouped_reconfiguration-STRESS_ON-t03-a8fdf77a2b,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_ON,3,44,0.1924022220662516,1.0540886921362618,1-5,7,285,27,14.249986410140991,0.7711941636497505,27.77674651145935,0.9787333796365666,13.752469606492506,3987.913856790663,0.1121583411875589,0.1893582383686059,2.419043737428606,44.4785754170749,13,0.1538461538461538,0.0,0.8351317902686909,3.2786400272260865,138.89741138089514,99.47734951314,1.396271734828923,25.38123059272766,,1,0.25,0.3405919342575357,False,collision
grouped_reconfiguration-STRESS_ON-t04-eb11568df9,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_ON,4,45,0.0547927380933175,1.1462562187109746,1-5,6,215,19,10.7499897480011,1.1277011328403994,30.55634641647339,0.9980363240300448,57.00040910493946,26258.078834379507,0.0524148851939825,0.0783056215360253,2.5831942078747683,35.50405184103377,9,0.2222222222222222,0.0,0.8243233725180662,4.424451357003839,136.22369501622268,98.66812910823664,1.380625093912427,27.615651845932007,,1,0.125,0.4843475031424604,False,collision
grouped_reconfiguration-STRESS_ON-t05-f5996d6e3a,exp08-v2-formal-20260730,stress,stress,grouped_reconfiguration,STRESS_ON,5,46,0.1567186825255437,1.1696223442927818,2-7,5,194,14,9.69999074935913,1.042490174982588,31.172728776931763,0.9974991855278862,16.10578618000787,8936.95128879582,0.0508104738154613,0.069357855361596,2.515180267121336,42.96856817861145,9,0.0,0.0067886114120483,0.7988678061815483,4.369638980222396,133.62132296489088,99.03324303763732,1.3492572682297037,28.251341819763184,,3,0.375,0.4027530089113031,False,collision
head_on-STRESS_OFF-t01-8cea2316fb,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_OFF,1,42,0.991227064275924,6.276911195333348,1-2,0,2,2,0.0999999046325683,4.279679054147555e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3956034404615685,4.9520782290217085,0,0.0,,1.4428145501194898,9.42189235273794,50.66108559082548,12.94476227914845,3.913635839603703,,0.0,0,0.0,0.4002521586236177,False,timeout
head_on-STRESS_OFF-t02-59556e8285,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_OFF,2,43,0.1021641538516513,5.309079898104381,1-2,1,9,1,0.4499995708465576,0.1420014011867528,0.0,0.0,0.0,0.0,0.0,0.0,1.388302109103157,4.942186275216193,0,0.0,,0.7743158610830972,2.727111854509546,15.32153381992251,12.47337309849953,1.2283392550620966,8.555561065673828,0.0,0,1.0,0.2694006524151594,False,collision
head_on-STRESS_OFF-t03-037c9d99fb,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_OFF,3,44,0.0552676713182739,1.984601067398372,1-2,1,165,2,8.24999213218689,0.3434288639431468,0.0,0.0,0.0,0.0,0.0,0.0,1.403962100349723,5.044625985297609,0,0.0,,3.936963115096753,13.275739494929557,72.70055729537421,13.02060238904016,5.583501832186236,,0.0,0,0.0,5.409978733793222,False,collision
head_on-STRESS_OFF-t04-27abdade05,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_OFF,4,45,0.4741314447943877,6.761617400403774,1-2,1,18,2,0.8999991416931152,0.1015309343149029,0.0,0.0,0.0,0.0,0.0,0.0,1.3904345219997385,4.968605426483137,0,0.0,,2.4103071064774797,10.540703848460112,82.25502381321363,12.915850053615916,6.368533505093267,,0.0,2,0.0,1.6277082585440348,False,collision
head_on-STRESS_OFF-t05-12ee38d9db,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_OFF,5,46,0.9329270325515884,5.802384844717356,1-2,0,10,1,0.4999995231628418,0.0011478387295731,0.0,0.0,0.0,0.0,0.0,0.0,1.3861903053461937,4.940411217528683,0,0.0,,0.7639151327950138,2.99933762838712,23.64815140437149,12.892113684377366,1.8343114235044533,,0.0,0,0.5,0.3395660808779566,False,px4_failsafe
head_on-STRESS_ON-t01-f3a62f24ef,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_ON,1,42,0.8850755152931682,5.338084802020766,1-2,0,11,1,0.549999475479126,0.0022402191403798,2.739511251449585,0.1927525429156009,5.536970200221054,20.44349943406432,0.0368178829717291,0.0710059171597633,3.3119640254518985,15.35489824332678,2,0.0,0.0,0.963548933666928,3.4395598190858254,18.419068590088365,12.453049673232158,1.4790809539353376,11.193822860717772,5.159292459487915,0,1.0,0.2791683469672142,True,none
head_on-STRESS_ON-t02-a9fac409bb,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_ON,2,43,0.8759365633411266,5.002817604571039,1-2,0,16,2,0.7999992370605469,0.0050142433713585,2.679725408554077,0.2162306017938225,6.765411633943957,21.561059129573028,0.0626865671641791,0.0970149253731343,3.269547319932812,15.24456248079266,2,0.0,0.0,0.909441418078254,3.260715235415254,16.641568256798685,12.291151604081174,1.353947033837984,9.393406629562378,3.3994126319885254,0,1.0,0.1238745229151608,True,none
head_on-STRESS_ON-t03-5d8f8d60c2,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_ON,3,44,0.3178915388559682,5.43859476516491,1-2,1,32,2,1.5999984741210938,0.1902203582915137,3.39945912361145,0.1545728538185092,57.55119748194186,715.8160439744084,0.0713043478260869,0.0869565217391304,3.314401958978975,18.969341986747217,2,0.0,0.0,0.8080988173185026,3.467397054806111,20.114883847266903,12.4494017097184,1.6157309657350507,12.21369171142578,,0,0.0,0.3588212849263608,False,collision
head_on-STRESS_ON-t04-d96b534cb1,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_ON,4,45,0.6837994605574398,5.480567053070456,1-2,1,14,1,0.6999993324279785,0.0228669452579016,2.0598177909851074,0.0935763447460271,9.312150049588285,53.20699927577452,0.0312907431551499,0.0338983050847457,3.2208457379982227,10.56272499828472,2,0.0,0.0,0.6669362126507253,3.255441891735768,18.50327258642197,12.940606699429694,1.4298612898294352,,,0,0.5,0.3085434481212313,False,collision
head_on-STRESS_ON-t05-6a4e84231c,exp08-v2-formal-20260730,stress,stress,head_on,STRESS_ON,5,46,0.3258408797867752,5.449726135295968,1-2,1,22,2,1.099998950958252,0.1879751778512746,2.8797712326049805,0.1308209849595306,64.2437380122351,657.8296598658283,0.0508474576271186,0.059973924380704,3.2597646655622863,15.773519399438364,2,0.0,0.0,0.75711823491127,3.350040872012364,19.297702669359783,12.894988070469768,1.496527376675329,,,0,0.0,0.3183807742002733,False,collision
safe_parallel_groups-IAPF_OFF-t01-2ec0807db6,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,1,42,1.949701762463566,1.9803198582213168,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965162619843947,3.294379211109588,0,0.0,,0.772058240844693,2.7575521428075334,48.14368712519672,41.27994883421879,1.1662729360092683,15.9673011302948,0.0,0,1.0,0.2828221698025133,True,none
safe_parallel_groups-IAPF_OFF-t02-971ce87529,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,2,43,1.969690553053888,1.988327044653729,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001565994725054,3.3279498045402263,0,0.0,,0.985863614342902,2.818056361930982,44.02451935906926,40.95351527737341,1.074987557500163,9.51449465751648,0.0,0,1.0,0.1685883790183631,True,none
safe_parallel_groups-IAPF_OFF-t03-01863aa41b,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,3,44,1.98347105581768,1.9936113294769129,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071973408436762,3.373622515744744,0,0.0,,0.9942729478473136,2.785909761621959,43.495407622500366,40.80476613043709,1.0659393925567993,8.368796110153198,0.0,0,1.0,0.1514878490079569,True,none
safe_parallel_groups-IAPF_OFF-t04-759b9fc94e,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,4,45,1.977820479323184,1.988896214778532,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079881286515809,3.3788575548372792,0,0.0,,0.9823160434304082,2.8122331224929997,43.47424512956936,40.78951576862217,1.0658191035210192,8.349925518035889,0.0,0,1.0,0.0802633031723032,True,none
safe_parallel_groups-IAPF_OFF-t05-16b1b22dbd,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,5,46,1.9726315355596296,1.9962167765914232,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902348577816416,3.3440728173802605,0,0.0,,0.9202923611562758,2.7786141073996027,45.16645437866941,41.29706671362735,1.09369642865616,11.098429679870604,0.0,0,1.0,0.2457468346982535,True,none
safe_parallel_groups-IAPF_OFF-t06-3a750dd7ed,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,6,47,1.9649547388081636,1.9884119311721704,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106718509931632,3.3955097204643154,0,0.0,,0.9237473024554196,2.835075279948746,44.100052285760114,40.60103266224988,1.0861805573424137,10.165937423706056,0.0,0,1.0,0.2454151427246514,True,none
safe_parallel_groups-IAPF_OFF-t07-73e7ff726d,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,7,48,1.9695481597330189,1.988903289907586,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035146809443082,3.341134719924044,0,0.0,,0.8868061841722966,2.748679421831446,44.70209377753287,40.76012613552537,1.0967113700507367,11.170475482940674,0.0,0,1.0,0.285514175176053,True,none
safe_parallel_groups-IAPF_OFF-t08-e494a7e18b,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,8,49,1.974775576427641,1.997633057106548,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059222271952636,3.3660342115194517,0,0.0,,0.976689743624064,2.7761948860603214,43.346009695608274,40.56670369511824,1.0685119999243244,8.271922826766968,0.0,0,1.0,0.0828822998288238,True,none
safe_parallel_groups-IAPF_OFF-t09-cc3260d5d5,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,9,50,1.9660346217823488,1.9792916584519105,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906979741804728,3.364414125864401,0,0.0,,0.9019331880431022,2.780479112522073,43.65271018536825,40.30870920085149,1.0829597635551704,9.644167423248293,0.0,0,1.0,0.094669005406236,True,none
safe_parallel_groups-IAPF_OFF-t10-bac4e666b6,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_OFF,10,51,1.975150244021984,1.9927818568041265,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051470223768848,3.35424005050291,0,0.0,,0.9706228526205674,2.788117446293021,43.18382363588798,40.672695135107,1.0617399091070678,8.34585952758789,0.0,0,1.0,0.0961574104834503,True,none
safe_parallel_groups-IAPF_ON-t01-8ac746d8fe,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,1,42,1.9735176963986976,1.9910877852821924,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020446994470211,3.335772179300817,0,0.0,,0.9247816178558104,2.7902405928841167,43.91464623903845,40.89431561713749,1.0738569792970258,11.150681257247925,0.0,0,1.0,0.2845898386360766,True,none
safe_parallel_groups-IAPF_ON-t02-d73566a37d,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,2,43,1.9794645678088711,1.9910151971093109,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023347658605988,3.3359818509887904,0,0.0,,0.9815793691221952,2.7612529882704804,42.81631110290931,40.89895405357173,1.0468803443439194,9.071261405944824,0.0,0,1.0,0.1181734118580129,True,none
safe_parallel_groups-IAPF_ON-t03-2eaa7787ed,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,3,44,1.9818760605926569,1.9982538565263104,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909163445300464,3.3866891573064137,0,0.0,,0.9097997082327128,2.81525429519164,43.42305637722497,40.481292198091424,1.0726697202435709,10.784393072128296,0.0,0,1.0,0.2065060853483078,True,none
safe_parallel_groups-IAPF_ON-t04-eab8950850,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,4,45,1.9816000008514152,1.9975111603626512,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042589397991556,3.358000759693449,0,0.0,,1.016580695321312,2.814934770889772,42.39740153353375,40.30471288615005,1.0519216860146103,9.021215438842772,0.0,0,1.0,0.0578154241803405,True,none
safe_parallel_groups-IAPF_ON-t05-cff9424e24,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,5,46,1.972446116805849,1.9896763360698173,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101082338659664,3.3876503497309773,0,0.0,,0.9813381934676936,2.783184449918795,43.07147603163236,40.71232628757647,1.0579468175655635,8.902091979980469,0.0,0,1.0,0.0595528327338417,True,none
safe_parallel_groups-IAPF_ON-t06-60be2b6867,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,6,47,1.9654880775170684,1.985461204187962,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906406128546394,3.3581958698558108,0,0.0,,0.9840251947674276,2.763047417276029,43.03402288639821,40.72495317921919,1.0566991371854364,8.922996044158936,0.0,0,1.0,0.1135807544087683,True,none
safe_parallel_groups-IAPF_ON-t07-d737a2c502,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,7,48,1.968181845698448,1.9876670845697315,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069118213865384,3.368692063864919,0,0.0,,0.9209909781033432,2.853203104248799,43.47854226212405,40.55398796618141,1.0721150851645336,11.123305082321169,0.0,0,1.0,0.23810651911844,True,none
safe_parallel_groups-IAPF_ON-t08-314b1ce5aa,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,8,49,1.97650755862375,1.990871993941539,1-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077373664343245,3.3788386863331787,0,0.0,,0.967914849404188,2.807163070214636,42.71847513814761,40.41976288434658,1.056870997991214,8.989834308624268,0.0,0,1.0,0.0531894390195286,True,none
safe_parallel_groups-IAPF_ON-t09-fd1870377e,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,9,50,1.967113435999463,1.9856549522219,3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903295119299116,3.323816717525843,0,0.0,,0.9438621171665916,2.743561661620446,44.00979898560513,41.51228454629691,1.0601632617092622,10.85744833946228,0.0,0,1.0,0.2791611384847545,True,none
safe_parallel_groups-IAPF_ON-t10-fa730d39e7,exp08-v2-formal-20260730,nonintrusive,nonintrusive,safe_parallel_groups,IAPF_ON,10,51,1.9709551958594864,1.9903910073463067,2-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087891185740834,3.377949515511394,0,0.0,,0.922659586374174,2.8275483956671232,44.08757123905156,40.99409431582932,1.0754615262234917,11.151420831680298,0.0,0,1.0,0.2182209879532833,True,none
