global_position,trial_id,scenario_id,scenario_family,condition,planning,feedback,seed,attempt_status,scientific_complete,analysis_status,canonical_result_sha256,actual_d_min,predicted_d_min,hard_risk_event_count,hard_risk_exposure_duration,any_pair_hard_risk_duration,mission_success,iapf_activation_time,integral_delta_p,integral_delta_a,trajectory_deviation_integral,trajectory_deviation_rms
446,E3-C-01__P1_F0__S53105,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53105,success,1,COMPLETE,2ca184756a536b32b14aaca93fef40f363487b43c6aa1bba281b8b3b204f248d,1.9249847668605529,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,E3-C-01__P1_F0__S53106,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53106,success,1,COMPLETE,604fc58c3f3165ad597018d917d6cd9fd8c6c258ea0f10758e7baade9c0d3331,1.957958073528567,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,E3-C-01__P1_F0__S53107,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53107,success,1,COMPLETE,431032ddb89a59ca6187d741fce8e1c858992bb8007d408e8c0fa56906a60314,1.9586438284268672,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,E3-C-01__P1_F0__S53108,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53108,success,1,COMPLETE,6c2a923f4fc61a6038bb66581b4d3cbabb1e5a98a640bc2b0270f96e2c9e6634,1.9368865409971676,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11,E3-C-01__P1_F0__S53109,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53109,success,1,COMPLETE,a313f76e1cf028de138b6844d2d56a812632e42bd4713b0332f35269357e7d9b,1.939174999679665,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,E3-C-01__P1_F0__S53110,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53110,success,1,COMPLETE,6451962cec4e5864c4895ef4da5d3d68664d249f2ab0f5decf0590ebfcece8cf,1.9150521317417724,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506,E3-C-01__P1_F0__S53111,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53111,success,1,COMPLETE,e2d7753eebedc67898d28d5db8e098c13eef53d40701cba0b81fdfd3c90f4635,1.9520957218720028,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,E3-C-01__P1_F0__S53112,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53112,success,1,COMPLETE,e2cf9f6fc4ffc1d16018648c11eb30bb752eb3d0688aafba5f39276124fa224b,1.9415527190206445,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
528,E3-C-01__P1_F0__S53113,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53113,success,1,COMPLETE,408d2758aaccb3018bee20b4e99aa4ddb7f1e760c3707118fadcc962d081ff6d,1.9570782080019389,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,E3-C-01__P1_F0__S53114,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53114,success,1,COMPLETE,563580b1029373ba84422cf06802fb8d2f4f26146ac9dde07de9ffd01089776c,1.926648412221848,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
603,E3-C-01__P1_F0__S53115,E3-C-01,C_mixed_risk,P1_F0,P1,F0,53115,success,1,COMPLETE,fcb508c3d09e68a4b5272267068c220f8ede464aa2d5b735f541f7d66a69cd1d,1.9543477841144212,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
284,E3-C-01__P1_F1__S53101,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53101,success,1,COMPLETE,ba0c2ada6be2bf1e2a9a907ae31949a4ccf6b14a3b5a0b88ade561c8ab1d3093,1.9437034044518378,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
464,E3-C-01__P1_F1__S53102,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53102,success,1,COMPLETE,dfb10ac635881257ad825c4e29c2d4ebc17d7b54ee84a6e09c5514c2fdb9d704,1.948686755283459,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
471,E3-C-01__P1_F1__S53103,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53103,success,1,COMPLETE,8589aeb721b24e3e2628eb6ee3b6a37836bfe17ef39129cb2d23af33813fc0a9,1.928348695826741,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
423,E3-C-01__P1_F1__S53104,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53104,success,1,COMPLETE,7c31f174997d39aca3411d048b762be0f4e15664f92ed075927d2f1015d94b6a,1.957597675944265,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
498,E3-C-01__P1_F1__S53105,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53105,success,1,COMPLETE,0dc895b8214782388852748054d2a719c6f302522bfd2924dc2cedd1526c56f2,1.950347980868982,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,E3-C-01__P1_F1__S53106,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53106,success,1,COMPLETE,d197784632c6e8b2af6926f71ce30cb47bd6b74822b713e24a3003c8f04832a0,1.9318805101062233,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
287,E3-C-01__P1_F1__S53107,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53107,success,1,COMPLETE,bfe989f6cff81f6e70c14cc622bf4771b552d904b45c9f47698a2a78644943b2,1.9267469932528778,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
329,E3-C-01__P1_F1__S53108,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53108,success,1,COMPLETE,34c5b764acd775d6cd63675816ecc1d426e18951c5649432f714832d498653e6,1.9242198503088015,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161,E3-C-01__P1_F1__S53109,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53109,success,1,COMPLETE,cd8a050edd6670ed64e63d1b86b814d3f93bb5ad1f7c3af37f52ca9b55cbcf15,1.9654183707912358,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234,E3-C-01__P1_F1__S53110,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53110,success,1,COMPLETE,db03b35aa060687b16065fcecfac716808bad6fcc6da259cc4d32592468bd1f4,1.940201671051113,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,E3-C-01__P1_F1__S53111,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53111,success,1,COMPLETE,dfd64abb7e78e3e1bfeb94f35abb11d7455b2790f64d7ce3f7e380ce05191449,1.9361512072679417,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
424,E3-C-01__P1_F1__S53112,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53112,success,1,COMPLETE,391403465f32c46cd6af545d2ac1d8b511a7535b0b4136cb151f3ebac07e579a,1.92467341368023,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
224,E3-C-01__P1_F1__S53113,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53113,success,1,COMPLETE,f0a309ea773bbdebfa084a10d1dafbf81856860ae250d7354c8ed7140afffc8a,1.946328038262791,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,E3-C-01__P1_F1__S53114,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53114,success,1,COMPLETE,26ac1eaa0ea48c2114cb1195d6715d89427475f125ae51ecba6ccd027eb0ca57,1.9405825183953482,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
378,E3-C-01__P1_F1__S53115,E3-C-01,C_mixed_risk,P1_F1,P1,F1,53115,success,1,COMPLETE,cf05844f726c649e38007190a56b42e5e6e8fb7673276ca8a97b4dba4d8d3f26,1.945784849465367,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,E3-C-02__P0_F0__S53101,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53101,success,1,COMPLETE,262e3f9b9e28da7a426adf9ae3d11818ef7bc3c5ac6c6af6261bfd659ad2963e,0.43037390884009585,0.0,4.0,4.215804576873779,1.6918110847473145,1.0,0.0,0.0,0.0,0.0,0.0
56,E3-C-02__P0_F0__S53102,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53102,infrastructure_failure,0,INCOMPLETE_EVIDENCE,ca08248a134263f190f5a661e340f75ca9097071f20f744d451d3d4772c0837a,,0.0,,,,0.0,,,,,
504,E3-C-02__P0_F0__S53103,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53103,success,1,COMPLETE,ff773e7cc0547483ee6ecb93421b50023c9d550c37eb57d91a8a77f6de8e89d7,0.4113267785016685,0.0,4.0,4.509414196014404,1.7419416904449463,1.0,0.0,0.0,0.0,0.0,0.0
317,E3-C-02__P0_F0__S53104,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53104,success,1,COMPLETE,71e2a632b591c54c80fd14a111d5d4d65e35a8f86a664210c057c70a59880734,0.3980150078815146,0.0,5.0,3.7410876750946045,1.375542163848877,1.0,0.0,0.0,0.0,0.0,0.0
521,E3-C-02__P0_F0__S53105,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53105,success,1,COMPLETE,a8dacfa023633e4ce3d773dddb72ea7276030cfb8bf47159e720496558003fe7,0.39824124015970824,0.0,4.0,4.818722724914551,1.6897461414337158,1.0,0.0,0.0,0.0,0.0,0.0
72,E3-C-02__P0_F0__S53106,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53106,success,1,COMPLETE,3393b1cbdee1ae8cde1e91c21f2002d89f3c337ab183500a84b49f125e98e5ca,0.29384650883099694,0.0,4.0,2.49162220954895,0.900148868560791,1.0,0.0,0.0,0.0,0.0,0.0
353,E3-C-02__P0_F0__S53107,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53107,success,1,COMPLETE,b1a93e56f78ac7ac95d224200a617f61c00b071be51858cb8fa1f4411ab253d1,0.4296534874062149,0.0,4.0,3.6793034076690674,1.3351964950561523,1.0,0.0,0.0,0.0,0.0,0.0
590,E3-C-02__P0_F0__S53108,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53108,success,1,COMPLETE,7d054590af4231d7cf62453395f7c41acc3cf1596687d46a2230164925174179,0.27678005219811813,0.0,4.0,2.781123161315918,1.4207074642181396,1.0,0.0,0.0,0.0,0.0,0.0
448,E3-C-02__P0_F0__S53109,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53109,success,1,COMPLETE,b188be879b2f75193595b16673c6f4211e97b4bf812494a9c1d6779d411209dc,0.2980954530957418,0.0,4.0,2.7737340927124023,0.9637093544006348,1.0,0.0,0.0,0.0,0.0,0.0
485,E3-C-02__P0_F0__S53110,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53110,success,1,COMPLETE,1fd8df0e3cce8515b2b2ed62b8f02b0b79d737d93197df8bb3ba47f98612cb68,0.3771397084162053,0.0,4.0,4.2991297245025635,1.4669792652130127,1.0,0.0,0.0,0.0,0.0,0.0
544,E3-C-02__P0_F0__S53111,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53111,infrastructure_failure,0,INCOMPLETE_EVIDENCE,82b6fda69eb76d2c1060a528570a0b86b2874ac6f3f09ceabc5515bd7aedaf14,,0.0,,,,0.0,,,,,
412,E3-C-02__P0_F0__S53112,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53112,success,1,COMPLETE,e158d514fefe6241a4f95b4fe4ffc518377bf171914f908d3389753d2820cad3,0.17914612447366188,0.0,7.0,3.9172232151031494,1.7335882186889648,1.0,0.0,0.0,0.0,0.0,0.0
245,E3-C-02__P0_F0__S53113,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53113,infrastructure_failure,0,INCOMPLETE_EVIDENCE,9639ce4191114b01783bc1901f9dc82407f4e477c5356b2a98a71a28c751058f,,0.0,,,,0.0,,,,,
483,E3-C-02__P0_F0__S53114,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53114,success,1,COMPLETE,d32deac8acdbe358717e4976b551f3f5706b32c202e46c475d79b9f181028ac9,0.31613168939109293,0.0,4.0,3.117547035217285,1.3262381553649902,1.0,0.0,0.0,0.0,0.0,0.0
551,E3-C-02__P0_F0__S53115,E3-C-02,C_mixed_risk,P0_F0,P0,F0,53115,infrastructure_failure,0,INCOMPLETE_EVIDENCE,896ca494e9ecf416fff789b578a612c7302d3f1e43ce974de11bb9f40ea684ca,,0.0,,,,0.0,,,,,
404,E3-C-02__P0_F1__S53101,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53101,success,1,COMPLETE,82ba0f5a8b6773cd9b909d4746f92a4b3d765c1273da9451ced5bb22cbd11353,0.3190134968289302,0.0,4.0,2.796663284301758,1.0253210067749023,1.0,11.759614944458008,1.6378428209272657,7.1013735193167395,1.6378420158305906,0.0835750830075189
36,E3-C-02__P0_F1__S53102,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53102,success,1,COMPLETE,1a3902dd10e04c450e5c979b15b5741847cbb339250b5dc56b19b29ce5d50226,0.12383790392558329,0.0,2.0,2.6664376258850098,1.4111263751983643,1.0,9.559739828109741,2.1603540591326538,9.063966057588605,2.1603545113371645,0.0999445903293183
547,E3-C-02__P0_F1__S53103,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53103,success,1,COMPLETE,61c94d2b7f9dc98994fdd38abf5baab5f9582d6af050db01d9ea24c7dd76d378,0.06891761274671498,0.0,2.0,1.9096355438232422,1.0258541107177734,1.0,8.079825401306152,1.3967437246856114,5.980252025419302,1.396743816283958,0.0762382630103886
366,E3-C-02__P0_F1__S53104,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53104,success,1,COMPLETE,2ac0eae6811ff18022f8a98f7bb0f6b7649bb7149791b2e19caa3fc84c59695b,0.292264006336894,0.0,4.0,3.3802244663238525,1.1722617149353027,1.0,12.539777517318726,1.8611646341486683,8.210101489142833,1.8611675190079744,0.08904415860717634
385,E3-C-02__P0_F1__S53105,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53105,success,1,COMPLETE,9f042707a3f808473cc3c5cef3bf7bb4745daeddf357284621d99663f0f938c2,0.38509431211216216,0.0,4.0,4.1207451820373535,1.3096861839294434,1.0,12.899609327316284,1.9408945340291721,8.721033480305795,1.9408937739482184,0.08943880551675655
164,E3-C-02__P0_F1__S53106,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53106,success,1,COMPLETE,7b5523ca1bccd81a9d9531e31f171ee527d00ede936259880107cbade7dee7a4,0.45985364517522115,0.0,4.0,4.1742026805877686,1.2184715270996094,1.0,12.819616079330444,1.922488490878235,8.687767605650034,1.9224860074227288,0.0892238808506308
13,E3-C-02__P0_F1__S53107,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53107,success,1,COMPLETE,58e202fd79fc8c732664c229ecee13c091bc328ff0dbbac3b948014ed3b4b945,0.39408028048639177,0.0,5.0,3.3962745666503906,1.3744053840637207,1.0,11.839977264404297,1.5556994781806932,7.056879072494693,1.5556989442038713,0.07818170144518875
447,E3-C-02__P0_F1__S53108,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53108,success,1,COMPLETE,454b5de2e1f7dcf35bf4dc4c6b15155fd412cb4d490cb1b7c8cc75c9c1265944,0.43934837715441655,0.0,4.0,4.090209245681763,1.246232032775879,1.0,12.859817266464233,1.864935496749434,8.484514241630828,1.864932362975917,0.08669851436019972
415,E3-C-02__P0_F1__S53109,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53109,success,1,COMPLETE,0f9afae1a3072aadb16478faaab150a1088960bef3d18badec882b087b96c994,0.16336980681095734,0.0,5.0,3.9638423919677734,1.1711747646331787,1.0,12.539594173431396,1.9112481993099766,8.402214904289957,1.911245546610655,0.08987179745496338
370,E3-C-02__P0_F1__S53110,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53110,success,1,COMPLETE,9e4191728a95284dddfa9ed6da1d036aecc2f516b1f8726874d8a3bf75e27d9f,0.3354021110173044,0.0,4.0,3.437817335128784,1.149057149887085,1.0,11.959586143493652,1.627419921386214,7.273535840676439,1.6274190568754912,0.08124020969562218
467,E3-C-02__P0_F1__S53111,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53111,success,1,COMPLETE,80b0a6c78ee61372eedddb04976cd26762fa67ea3a3a02cc88a5848d93b8eb6c,0.11495885825968102,0.0,2.0,2.8382294178009033,1.5282795429229736,1.0,9.939730644226074,2.386516103825099,9.941238910086625,2.3865135493634897,0.10626775463727968
136,E3-C-02__P0_F1__S53112,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53112,success,1,COMPLETE,5733b1ca23fa91a9903aebbd752d8cdcbd4530a3ca50d4ca1b84a51b0b341cab,0.07654657032875346,0.0,2.0,3.079335927963257,1.6431143283843994,1.0,10.479812145233154,2.6810571690943474,11.0655033761791,2.6810595340047465,0.11391821090425393
97,E3-C-02__P0_F1__S53113,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53113,success,1,COMPLETE,6bd78c7acc0ed12cef09918c5ff170974a76fedcb3c674f68de94668f12a08fb,0.47568010548105816,0.0,4.0,3.829577684402466,1.196608304977417,1.0,12.340142250061035,1.6464334293234324,7.572057376079392,1.6464341082484664,0.08006330936599505
562,E3-C-02__P0_F1__S53114,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53114,success,1,COMPLETE,2897b19b848780c3534105203d3202f96be0d6f3b6dbdb3ff932b14b5ca83a65,0.33096073684893884,0.0,4.0,3.5131852626800537,1.2108709812164307,1.0,12.179647445678711,1.6785738146656781,7.5044849178716095,1.6785736005461607,0.08267722870683698
455,E3-C-02__P0_F1__S53115,E3-C-02,C_mixed_risk,P0_F1,P0,F1,53115,success,1,COMPLETE,313fa4e98d10ca03a2a3fa9e1742d3058326a0c0c318e4a09f491e712a4f7774,0.22723951201361417,0.0,2.0,3.0536930561065674,1.5574946403503418,1.0,10.399784803390503,2.5646670026363223,10.948553903591288,2.564667580712584,0.10976205117238337
157,E3-C-02__P1_F0__S53101,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53101,success,1,COMPLETE,1e9cd3f5fefc5cae8e037a3d753f184a8ec610772b203946ffaf952e6ef98d4c,2.2424705421529207,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,E3-C-02__P1_F0__S53102,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53102,infrastructure_failure,0,INCOMPLETE_EVIDENCE,f80eec848fb697ad6f2be67b6b19e538c26ee2fd203e5a61815548f8b6bc9155,,2.2483866045465772,,,,0.0,,,,,
566,E3-C-02__P1_F0__S53103,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53103,success,1,COMPLETE,c50f1d67e5c8c770078a3b87313b8893ecbf609dc752957035ce37ab82caef13,2.233813363058076,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
216,E3-C-02__P1_F0__S53104,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53104,success,1,COMPLETE,af988d011c062a910b5f6faa0e059166caaae602debb90814bb074eea9adc80d,2.246625547286405,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,E3-C-02__P1_F0__S53105,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53105,success,1,COMPLETE,398d0a73a1d95b27d541c5f4f9fab6cedf5595a64080a1523341dd6592933cc0,2.2551795802714416,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,E3-C-02__P1_F0__S53106,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53106,success,1,COMPLETE,95865b2c0c6697156e195d1903a73cb2a09118bdb42f239c926ca3ae80461052,2.2526645802699026,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162,E3-C-02__P1_F0__S53107,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53107,infrastructure_failure,0,INCOMPLETE_EVIDENCE,a18487ac4a17cf6f692b773ee791134a1f745f96178daa957447525f5c424fb9,,2.2483866045465772,,,,0.0,,,,,
523,E3-C-02__P1_F0__S53108,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53108,success,1,COMPLETE,f42d9cc4a8d4a126aecfa13b03e8bbd51ebb6265442f1dc368658ee816dd3d6e,2.249750925513505,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,E3-C-02__P1_F0__S53109,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53109,success,1,COMPLETE,87d1f966b4abb26da44606828c86b1f5609dc13753baa3da01b461cb091eeada,2.2363164172249297,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582,E3-C-02__P1_F0__S53110,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53110,success,1,COMPLETE,8f7551047e1806605a8b5b88453e77fef821835a5ff937f4ca5e59ca0ac2b4ed,2.2901849203563938,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
71,E3-C-02__P1_F0__S53111,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53111,success,1,COMPLETE,55cb6a1329db018b438118fb29c6d13138ef484e9a1b57ce9131a10efcaab837,2.242782985996581,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
576,E3-C-02__P1_F0__S53112,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53112,success,1,COMPLETE,f50d3987fce289d36a3e8c2bcb245eaa031370392438d85c4b9e888d51e74dba,2.2518290361725417,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453,E3-C-02__P1_F0__S53113,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53113,success,1,COMPLETE,df2ee34590913a355f02377f95ec526ec04c777f490c3d06927f33467119cca9,2.2325562009102504,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,E3-C-02__P1_F0__S53114,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53114,success,1,COMPLETE,9015f5390968c44d7cae6c2e507f0a994ca2c3710093f4bd0dcc6345cd24b350,2.2581352236624017,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
540,E3-C-02__P1_F0__S53115,E3-C-02,C_mixed_risk,P1_F0,P1,F0,53115,success,1,COMPLETE,b389dc3f8f71c9bd1cb38710333baa1b540c05e510663dea6ef8f1dd60d30c3f,2.253902898782308,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,E3-C-02__P1_F1__S53101,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53101,infrastructure_failure,0,INCOMPLETE_EVIDENCE,0af5acb0677b2afb6880ac59161ccf07fe60516dd38089ff6861ee680e29a52a,,2.2483866045465772,,,,0.0,,,,,
346,E3-C-02__P1_F1__S53102,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53102,success,1,COMPLETE,99909979732b9ab94ee97ff594c1742ab5c8240c36b1d1d00b0c29dc33522423,2.2419527927116087,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,E3-C-02__P1_F1__S53103,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53103,success,1,COMPLETE,887d0c053959e44c5301ecbe46d67fce31fbfec13d02069b44fcbc91c1a66771,2.235602306472948,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,E3-C-02__P1_F1__S53104,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53104,success,1,COMPLETE,f104fc004de1c34f4ab5a8f326bec8bb3514e105f8a1d9bfccf28cd6efd4e4fa,2.2252847081995553,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
561,E3-C-02__P1_F1__S53105,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53105,success,1,COMPLETE,e67d465a3c01ea7e315fa9f2c329e0e8656fc4b27d98caa8e0d71c3f58d34b8e,2.247493387997484,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,E3-C-02__P1_F1__S53106,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53106,success,1,COMPLETE,58e5340e88c21ec3ee6b2f550801272bf9ff8c6be03b2ae66539c218e3f0f2c2,2.2475406050887337,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
215,E3-C-02__P1_F1__S53107,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53107,success,1,COMPLETE,b920b6e059f89247c4ac2942571379b0a0199d039c5f4b8a4d5d978ba00286e5,2.249497850947345,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
63,E3-C-02__P1_F1__S53108,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53108,success,1,COMPLETE,ec6712172b6c7f502ca1d7493a585d2ab9a4f3f750c591bc513f179b823a2589,2.237800115873835,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585,E3-C-02__P1_F1__S53109,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53109,success,1,COMPLETE,9f696fb3a9667e9f5869752b7b18516456d3c295f91b02bbefdca5a22174b698,2.2527960784937866,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
342,E3-C-02__P1_F1__S53110,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53110,success,1,COMPLETE,ba5ec733d7966c87c539141d8d27f801e9bb4b7833edeb2d626f2800e9a4975e,2.2550811133623547,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
265,E3-C-02__P1_F1__S53111,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53111,success,1,COMPLETE,f2ca2197acd7e2b8d780e9c0a6801f42e3eea483531582703268c4ec42eed900,2.2697135854172945,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
325,E3-C-02__P1_F1__S53112,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53112,success,1,COMPLETE,e1c1375e98fc76c6a9249fbad974eb8c4e39dea7adc125c7d48510973e4724dd,2.2427763247760293,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,E3-C-02__P1_F1__S53113,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53113,success,1,COMPLETE,c1be852e640db897a71836cd55126efaf8a00c7ae07b928ec1aa15d6434ba8ca,2.2570240594551683,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588,E3-C-02__P1_F1__S53114,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53114,success,1,COMPLETE,2616a6667b5fa53550a47be86e4d9cdad22060ab6b8ad12efb39cb07e7afc350,2.2394941291113666,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
336,E3-C-02__P1_F1__S53115,E3-C-02,C_mixed_risk,P1_F1,P1,F1,53115,success,1,COMPLETE,ddba1128a3cc92f01b763676c9b1a9310d2266411bfa331e300421598acd3318,2.238317156972429,2.2483866045465772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
