trial_id,candidate_id,scenario_id,signed_displacement_id,seed,omega_c_multiplier,omega_o_multiplier,formal_hard_pass,hard_failures,termination_reason,metric_extraction_success,zero_crossings_x,zero_crossings_y,zero_crossings_z,zero_crossings_max,zero_crossings_fail,post_rms_m,post_rms_x_m,post_rms_y_m,post_rms_z_m,post_rms_pass,post_p2p_x_m,post_p2p_y_m,post_p2p_z_m,post_p2p_max_m,post_p2p_pass,last_first_ratio,last_first_pass,tracking_rmse_m,tracking_rmse_pass,maximum_tracking_error_m,maximum_tracking_error_pass,final_error_m,final_error_pass,command_jerk_p99_5_mps3,command_jerk_threshold_mps3,command_jerk_fail,acceleration_saturation_ratio,mission_success,growing_oscillation_fail,roll_pitch_peak_deg,zero_crossings_cross_metric_only,zero_crossings_formal_only,counterfactual_pass_excluding_zero_crossings,other_hard_failure_excluding_zc_jerk,jerk_sample_count,jerk_samples_above_threshold,jerk_fraction_above_threshold,jerk_peak_dt_s,jerk_p99_5_equals_max,debug_dt_median_s,debug_dt_p95_s,debug_header_dt_median_s,odometry_dt_median_s,terminal_position_step_min_nonzero_m,terminal_position_repeat_fraction
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,POS_Z_2,41003,1.17,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,5,8,8,1,0.015384651132004453,0.0048491656385956285,0.002553242685808097,0.014375466422009296,1,0.018910327926278114,0.009539022110402584,0.05052638053894043,0.05052638053894043,1,0.3765323817223221,1,0.02898581111967956,1,0.054854869002573095,1,0.004969609435647726,1,11.191192122027598,15.0,0,0.0,1,0,0.6845977856275602,1,1,1,0,143,0,0.0,0.01999831199645996,1,0.020000219345092773,0.02004384994506836,0.01999974250793457,0.010283231735229492,8.209608495235443e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.17,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,5,20,20,1,0.046213168732833224,0.03248937723903567,0.03216865391348525,0.006728672702944851,1,0.12858521938323975,0.13500165939331055,0.027433395385742188,0.13500165939331055,1,0.24688649407777322,1,0.08057380695467714,1,0.12764246525842135,1,0.00586989289149642,1,15.652768284019563,15.0,1,0.0,1,0,12.001731960731844,1,0,0,0,163,1,0.006134969325153374,0.020036935806274414,1,0.019999146461486816,0.02004791498184204,0.019998550415039062,0.009920835494995117,4.76837158203125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,6,5,20,20,1,0.036248697771348676,0.0255042000690797,0.024739330936061756,0.00717421590077627,1,0.10432898998260498,0.10170567035675049,0.025679588317871094,0.10432898998260498,1,0.17740845587324616,1,0.07788981491120599,1,0.12983876230059757,1,0.007642555050551891,1,13.79032652384918,15.0,0,0.0,1,0,12.061578937306534,1,1,1,0,163,0,0.0,0.019976139068603516,1,0.020000815391540527,0.02004077434539795,0.020000696182250977,0.010592222213745117,2.6226043701171875e-06,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC117-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.17,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,5,23,23,1,0.04561049203086523,0.03288832890727288,0.03104370307647978,0.00591297761572117,1,0.12994801998138428,0.13430416584014893,0.025371313095092773,0.13430416584014893,1,0.25724579036744444,1,0.07784370712468085,1,0.12264981835623016,1,0.01434008963406086,1,18.059158721763417,15.0,1,0.0,1,0,10.602072143612169,1,0,0,0,163,2,0.012269938650306749,0.020001649856567383,1,0.019998788833618164,0.02005678415298462,0.01999962329864502,0.009952187538146973,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC117-OO133,C0A-S-HX-3,NEG_X_3,41001,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,6,23,23,1,0.04663134944953155,0.0444259842724413,0.013590494454072847,0.00401411676498569,1,0.18042969703674316,0.06675323098897934,0.017228007316589355,0.18042969703674316,1,0.26229800371400164,1,0.09418637193102025,1,0.15747891151153254,1,0.009545855224132538,1,13.63018582793561,15.0,0,0.0,1,0,17.09751258019545,1,1,1,0,163,0,0.0,0.020030975341796875,1,0.01999950408935547,0.02004363536834717,0.019997596740722656,0.009290933609008789,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC117-OO133,C0A-S-HX-3,NEG_X_3,41002,1.17,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,4,5,16,16,1,0.0412189794404278,0.03569201128133764,0.018743586371798536,0.008588513650580191,1,0.15095829963684082,0.07961089536547661,0.04093515872955322,0.15095829963684082,1,0.19384144227178576,1,0.09180599153564067,1,0.14866396158661108,1,0.013544098474085331,1,30.87586325757432,15.0,1,0.0,1,0,16.953300823568284,1,0,0,0,163,5,0.03067484662576687,0.01999950408935547,1,0.019998908042907715,0.020065367221832275,0.01999950408935547,0.011316299438476562,4.291534423828125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC117-OO133,C0A-S-HX-3,NEG_X_3,41003,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,4,24,24,1,0.04872141483251341,0.04699555409111908,0.012065204196152613,0.004430012037873184,1,0.19261860847473145,0.046905532479286194,0.02016592025756836,0.19261860847473145,1,0.1994218477559012,1,0.09011327316182352,1,0.144198014249455,1,0.010210487060248852,1,12.825097314744058,15.0,0,0.0,1,0,17.48480541367497,1,1,1,0,163,0,0.0,0.020051002502441406,1,0.019998550415039062,0.02004154920578003,0.01999795436859131,0.010460734367370605,1.5774276107549667e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC117-OO133,C0A-S-HX-3,POS_X_3,41001,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,5,25,25,1,0.04367755231642223,0.04264727937143866,0.008240696674652702,0.004585744965066087,1,0.17219901084899902,0.0445260014384985,0.022493481636047363,0.17219901084899902,1,0.16724398112869437,1,0.0916214870073982,1,0.1433483957939742,1,0.00562121020630002,1,11.668012609772893,15.0,0,0.0,1,0,16.787151368943714,1,1,1,0,163,0,0.0,0.01999068260192871,1,0.019999980926513672,0.020041239261627198,0.01999986171722412,0.011145234107971191,1.36462040245533e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC117-OO133,C0A-S-HX-3,POS_X_3,41002,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,5,23,23,1,0.052670025318178125,0.04936191290991033,0.017851292513485967,0.004343325510471155,1,0.19136452674865723,0.06928034499287605,0.02080988883972168,0.19136452674865723,1,0.2882501736730449,1,0.09982878568684167,1,0.15872519581809943,1,0.012364531867206097,1,12.82773895126839,15.0,0,0.0,1,0,17.27551821945865,1,1,1,0,163,0,0.0,0.019958972930908203,1,0.020000219345092773,0.020034313201904297,0.020000934600830078,0.01010274887084961,5.960464477539062e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC117-OO133,C0A-S-HX-3,POS_X_3,41003,1.17,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,6,23,23,1,0.04803217985250292,0.04695247878395235,0.008884363002240188,0.004860363306391528,1,0.18651962280273438,0.0458135437220335,0.02275872230529785,0.18651962280273438,1,0.17527254340431342,1,0.0890766107201597,1,0.14768718252570673,1,0.0016097453190013766,1,12.459173874247549,15.0,0,0.0,1,0,16.814626518825936,1,1,1,0,163,0,0.0,0.019985198974609375,1,0.019999265670776367,0.020068907737731935,0.01999986171722412,0.010517239570617676,1.3218959793448448e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC117-OO133,C0A-S-VU-2,POS_Z_2,41001,1.17,1.33,0,COMMAND_JERK_P99_5,SUCCESS,1,5,6,6,6,0,0.01399454306271633,0.003565973930166572,0.0032918611424407112,0.013126108169693064,1,0.014488285407423973,0.015284622088074684,0.04192161560058594,0.04192161560058594,1,0.3705392202667242,1,0.024413549110965615,1,0.04851422758779131,1,0.009534400887787342,1,18.846708773543067,15.0,1,0.0,1,0,1.1097046231045966,0,0,0,0,143,1,0.006993006993006993,0.0199582576751709,1,0.019998788833618164,0.020041239261627198,0.019998550415039062,0.009953618049621582,1.317821443080902e-06,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO133,C0A-S-VU-2,POS_Z_2,41002,1.17,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,9,8,8,9,1,0.014994214480220399,0.0038336386977742515,0.004800267327175256,0.013677979229456098,1,0.014800133649259806,0.01946772262454033,0.047742366790771484,0.047742366790771484,1,0.31363609711812085,1,0.025337089136205984,1,0.04647828575686241,1,0.00998479314148426,1,17.81231200339568,15.0,1,0.0,1,0,0.9991199051510411,1,0,0,0,143,3,0.02097902097902098,0.020024538040161133,1,0.019997835159301758,0.020043885707855223,0.019997358322143555,0.010579586029052734,3.2386742532253265e-07,0.0
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO133,C0A-S-VU-2,POS_Z_2,41003,1.17,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,6,5,12,12,1,0.013997619377121679,0.003970983650623418,0.004238096550356649,0.012735901016540162,1,0.016881161835044622,0.016570864245295525,0.038587093353271484,0.038587093353271484,1,0.41661705837425034,1,0.02487395029759835,1,0.04935237451164075,1,0.006295364815741777,1,16.8332159272737,15.0,1,0.0,1,0,0.8822860083030082,1,0,0,0,143,2,0.013986013986013986,0.02000737190246582,1,0.020000457763671875,0.02005959749221802,0.02000117301940918,0.010844111442565918,1.1865049600601196e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC133-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.33,0.67,1,,SUCCESS,1,4,4,6,6,0,0.14819382531753997,0.1053375620820976,0.10379498039330673,0.00959218025262513,1,0.45308852195739746,0.37021732330322266,0.03312325477600098,0.45308852195739746,1,0.2571612035050038,1,0.19856114226798408,1,0.29647961779834536,1,0.03722424805164337,1,8.705358301631446,15.0,0,0.0,1,0,13.101956963073953,0,0,1,0,163,0,0.0,0.01997089385986328,1,0.020000815391540527,0.0200414776802063,0.020000457763671875,0.010475397109985352,5.4836273193359375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC133-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,8,8,1,0.13524555010170633,0.08667185083990692,0.10324132083704075,0.010980836312471744,1,0.375260591506958,0.3686525821685791,0.037917375564575195,0.375260591506958,1,0.2293877023557578,1,0.16652867235966928,1,0.2613204362274712,1,0.03874259442090988,1,8.929852168382778,15.0,0,0.0,1,0,11.772381093242803,1,1,1,0,163,0,0.0,0.020030975341796875,1,0.01999950408935547,0.020034825801849364,0.019999384880065918,0.010487914085388184,2.1457672119140625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC133-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,4,8,8,1,0.12825819481762024,0.08208543776993632,0.09815581634505971,0.008808016895274983,1,0.3578016757965088,0.34955859184265137,0.030946016311645508,0.3578016757965088,1,0.2692989345592892,1,0.1703161478886198,1,0.25852150827794596,1,0.04059829190373421,1,8.2562012972238,15.0,0,0.0,1,0,11.678449778726794,1,1,1,0,163,0,0.0,0.019957304000854492,1,0.019999384880065918,0.02003793716430664,0.019998788833618164,0.00807952880859375,3.337860107421875e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC133-OO067,C0A-S-HX-3,NEG_X_3,41001,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,16,16,1,0.13167866028195885,0.10417022314191711,0.0803747452517016,0.005266356419650666,1,0.3701057434082031,0.291035957634449,0.02685368061065674,0.3701057434082031,1,0.3085851528409997,1,0.1748896439890017,1,0.2819898889296868,1,0.054473113268613815,1,9.394139518144092,15.0,0,0.0,1,0,15.9088210072286,1,1,1,0,163,0,0.0,0.019999265670776367,1,0.019999265670776367,0.02002958059310913,0.019999384880065918,0.009396791458129883,1.6689300537109375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC133-OO067,C0A-S-HX-3,NEG_X_3,41002,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,19,19,1,0.1191092792358357,0.09072483253847953,0.07704542096907857,0.004475295369312597,1,0.3553042411804199,0.283548504114151,0.02449929714202881,0.3553042411804199,1,0.2673882494153405,1,0.18281509054182765,1,0.27887485301796056,1,0.04695840924978256,1,8.684394601244568,15.0,0,0.0,1,0,16.048563686461197,1,1,1,0,163,0,0.0,0.020010948181152344,1,0.01999950408935547,0.020050573348999023,0.019999265670776367,0.010671377182006836,6.020069122314453e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC133-OO067,C0A-S-HX-3,NEG_X_3,41003,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,22,22,1,0.12187071607558687,0.09665586641899848,0.07408715480891448,0.004605259589747774,1,0.36112070083618164,0.26623034477233887,0.025204181671142578,0.36112070083618164,1,0.3148685126567676,1,0.18095125878222346,1,0.27228409417283966,1,0.024816034361720085,1,7.764768662897238,15.0,0,0.0,1,0,15.64246896099048,1,1,1,0,163,0,0.0,0.019994020462036133,1,0.020000219345092773,0.0200441837310791,0.01999986171722412,0.009427785873413086,4.649162292480469e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC133-OO067,C0A-S-HX-3,POS_X_3,41001,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,21,21,1,0.14639731067725156,0.10890399819092583,0.0977332501190528,0.004505948593712124,1,0.404421329498291,0.35121773928403854,0.02280569076538086,0.404421329498291,1,0.250783488288712,1,0.21514746665800535,1,0.31122795973038453,1,0.05415995419025421,1,8.277257012417289,15.0,0,0.0,1,0,17.561468992930486,1,1,1,0,163,0,0.0,0.019947290420532227,1,0.01999950408935547,0.020053648948669435,0.019999980926513672,0.008962631225585938,5.245208740234375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC133-OO067,C0A-S-HX-3,POS_X_3,41002,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,16,16,1,0.13549381272603211,0.0969441532160751,0.09454292215870852,0.004694711274143562,1,0.36646461486816406,0.3366202861070633,0.02385389804840088,0.36646461486816406,1,0.2307908795942853,1,0.18874041245863596,1,0.28342997320741886,1,0.033296335488557816,1,8.962379386996153,15.0,0,0.0,1,0,15.781914494476927,1,1,1,0,163,0,0.0,0.01999521255493164,1,0.019999265670776367,0.020056354999542236,0.019999384880065918,0.009785175323486328,1.1682510375976562e-05,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC133-OO067,C0A-S-HX-3,POS_X_3,41003,1.33,0.67,0,ZERO_CROSSINGS,SUCCESS,1,4,3,16,16,1,0.17473385725833007,0.12358131751440601,0.12345851022419987,0.004192265139408771,1,0.45428466796875,0.4476585239171982,0.021120190620422363,0.45428466796875,1,0.2421794776052756,1,0.23033117461558195,1,0.34131649573653217,1,0.04635734483599663,1,10.583310531883422,15.0,0,0.0,1,0,17.696767658344903,1,1,1,0,163,0,0.0,0.01999068260192871,1,0.020000219345092773,0.02004364728927612,0.020000457763671875,0.00948643684387207,4.112720489501953e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC133-OO067,C0A-S-VU-2,POS_Z_2,41001,1.33,0.67,1,,SUCCESS,1,3,3,6,6,0,0.03363434861931949,0.016911167647731363,0.016117659308264257,0.02419716665766808,1,0.05373607948422432,0.04946187883615494,0.0855705738067627,0.0855705738067627,1,0.5013415706540363,1,0.05766791618733785,1,0.08575705600129424,1,0.01814531721174717,1,10.1290505427263,15.0,0,0.0,1,0,2.328990917870663,0,0,1,0,143,0,0.0,0.02002120018005371,1,0.020000934600830078,0.020035052299499513,0.020000219345092773,0.010776758193969727,2.2137537598609924e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC133-OO067,C0A-S-VU-2,POS_Z_2,41002,1.33,0.67,1,,SUCCESS,1,2,3,2,3,0,0.025743596114281505,0.005972960953717316,0.005955136016399184,0.024322681459222447,1,0.01870205719023943,0.01915972586721182,0.08721160888671875,0.08721160888671875,1,0.29027934700872093,1,0.04642327398523096,1,0.07723770951247753,1,0.008619975298643112,1,6.528290968977096,15.0,0,0.0,1,0,1.6893014499981562,0,0,1,0,143,0,0.0,0.020000219345092773,1,0.020000100135803223,0.02004506587982178,0.01999986171722412,0.011247873306274414,8.218921720981598e-07,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO067-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC133-OO067,C0A-S-VU-2,POS_Z_2,41003,1.33,0.67,1,,SUCCESS,1,3,3,2,3,0,0.031758978270283525,0.013754100625241588,0.013660009915267677,0.025156739571690498,1,0.04309990629553795,0.041402870789170265,0.09187531471252441,0.09187531471252441,1,0.35641875299726533,1,0.05319697105565262,1,0.07892755099510612,1,0.009917721152305603,1,3.9786170463408066,15.0,0,0.0,1,0,2.387457238806363,0,0,1,0,143,0,0.0,0.020032882690429688,1,0.01999807357788086,0.02006363868713379,0.019999384880065918,0.011434197425842285,9.443610906600952e-07,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC133-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,15,15,1,0.09042382171977877,0.06345597967118481,0.06400563311469033,0.007285952783828101,1,0.23458325862884521,0.24470341205596924,0.030419349670410156,0.24470341205596924,1,0.25504718477002425,1,0.1395148052986267,1,0.20033668851192732,1,0.019546344876289368,1,10.365074279495511,15.0,0,0.0,1,0,11.25724603376411,1,1,1,0,163,0,0.0,0.019966602325439453,1,0.020000815391540527,0.020045089721679687,0.020000934600830078,0.011242389678955078,6.4373016357421875e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC133-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,10,10,1,0.09004355557296267,0.06238863210556372,0.06434360994553334,0.0086833371116699,1,0.2458646297454834,0.2420215606689453,0.031030893325805664,0.2458646297454834,1,0.24222128534838858,1,0.12790621716836298,1,0.17713127255415134,1,0.021725425496697426,1,8.79420486159986,15.0,0,0.0,1,0,11.227282149310804,1,1,1,0,163,0,0.0,0.019962549209594727,1,0.020000696182250977,0.02006758451461792,0.01999974250793457,0.010980486869812012,5.0067901611328125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC133-OO083,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,3,16,16,1,0.09063241979413363,0.055898177168927365,0.07100153708044761,0.006957804189907477,1,0.21897566318511963,0.26538634300231934,0.030590295791625977,0.26538634300231934,1,0.3130923901586429,1,0.13087602747865862,1,0.19104242820343642,1,0.03254368156194687,1,9.703708690149874,15.0,0,0.0,1,0,10.724420413781242,1,1,1,0,163,0,0.0,0.02007269859313965,1,0.020000219345092773,0.020046961307525635,0.01999986171722412,0.009690523147583008,7.152557373046875e-07,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC133-OO083,C0A-S-HX-3,NEG_X_3,41001,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,19,19,1,0.10567049626250137,0.09852546356624958,0.03779612999748201,0.0055171882904591,1,0.36310362815856934,0.1666247732937336,0.025670528411865234,0.36310362815856934,1,0.3298434079347272,1,0.16112275033002318,1,0.26572727110873706,1,0.016405072063207626,1,11.455974474551514,15.0,0,0.0,1,0,17.182275482240755,1,1,1,0,163,0,0.0,0.020012855529785156,1,0.01999950408935547,0.02005816698074341,0.01999986171722412,0.011403083801269531,2.384185791015625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC133-OO083,C0A-S-HX-3,NEG_X_3,41002,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,22,22,1,0.0894426507604184,0.0832611497230631,0.0324180211606278,0.00407929232501471,1,0.31566643714904785,0.14953186362981796,0.01695859432220459,0.31566643714904785,1,0.3126358296196581,1,0.13263272661933193,1,0.20944829208078702,1,0.020292183384299278,1,9.640278186526185,15.0,0,0.0,1,0,15.929768008845581,1,1,1,0,163,0,0.0,0.01991724967956543,1,0.019999146461486816,0.020045781135559083,0.019999384880065918,0.010990023612976074,1.0013580322265625e-05,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC133-OO083,C0A-S-HX-3,NEG_X_3,41003,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,17,17,1,0.10098960574511699,0.09493842329449824,0.03395790157668635,0.005697119571934786,1,0.35001134872436523,0.14866256713867188,0.02813434600830078,0.35001134872436523,1,0.328439810412694,1,0.1549322497927811,1,0.2563261130861746,1,0.016050750389695168,1,11.521054185952961,15.0,0,0.0,1,0,16.86293839413044,1,1,1,0,163,0,0.0,0.0200042724609375,1,0.02000105381011963,0.020045340061187744,0.020000815391540527,0.010651230812072754,2.5033950805664062e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC133-OO083,C0A-S-HX-3,POS_X_3,41001,1.33,0.83,0,METRIC_EXTRACTION_FAILED,INFRASTRUCTURE_ERROR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC133-OO083,C0A-S-HX-3,POS_X_3,41002,1.33,0.83,0,METRIC_EXTRACTION_FAILED,INFRASTRUCTURE_ERROR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC133-OO083,C0A-S-HX-3,POS_X_3,41003,1.33,0.83,0,ZERO_CROSSINGS,SUCCESS,1,4,4,21,21,1,0.11025321149542427,0.09577276075068256,0.05437361320600029,0.005182579490132748,1,0.3521890640258789,0.2229633927345276,0.020857691764831543,0.3521890640258789,1,0.3689568473885777,1,0.15768982979261223,1,0.2331182640015642,1,0.03286539018154144,1,10.772782344177722,15.0,0,0.0,1,0,15.756853212471874,1,1,1,0,163,0,0.0,0.020003080368041992,1,0.019999146461486816,0.020039832592010497,0.020000219345092773,0.011640191078186035,2.6226043701171875e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC133-OO083,C0A-S-VU-2,POS_Z_2,41001,1.33,0.83,1,,SUCCESS,1,4,5,4,5,0,0.021902586255968356,0.00860306872359036,0.004698673345906214,0.019586550539229353,1,0.03023473545908928,0.0187156330794096,0.06726479530334473,0.06726479530334473,1,0.3247232487624936,1,0.038506112795140296,1,0.06385432391689437,1,0.006638672668486834,1,5.825077654102241,15.0,0,0.0,1,0,1.03575921350018,0,0,1,0,143,0,0.0,0.01998591423034668,1,0.019998788833618164,0.020045816898345947,0.019999265670776367,0.009065866470336914,5.381647497415543e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC133-OO083,C0A-S-VU-2,POS_Z_2,41002,1.33,0.83,1,,SUCCESS,1,6,4,4,6,0,0.02068737740740979,0.0035302680356833313,0.005911781410393166,0.01950783514766749,1,0.013420796487480402,0.019254851154983044,0.06903529167175293,0.06903529167175293,1,0.2619389019686861,1,0.04300368407575957,1,0.06020060063065432,1,0.0034518870525062084,1,5.851377380452641,15.0,0,0.0,1,0,1.1249324923706872,0,0,1,0,143,0,0.0,0.020014047622680664,1,0.01999974250793457,0.02005269527435303,0.019998550415039062,0.011185407638549805,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO083-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC133-OO083,C0A-S-VU-2,POS_Z_2,41003,1.33,0.83,1,,SUCCESS,1,3,5,4,5,0,0.02044395074369582,0.0050217678251667725,0.0038330303570436063,0.019443375432335874,1,0.01742543000727892,0.016289908904582262,0.06102442741394043,0.06102442741394043,1,0.28390542552958337,1,0.04039604471531522,1,0.057464521513903195,1,0.007204424124211073,1,5.788226438489321,15.0,0,0.0,1,0,1.4244154677328111,0,0,1,0,143,0,0.0,0.020006179809570312,1,0.019998908042907715,0.020058155059814453,0.019999027252197266,0.010484099388122559,1.1920928955078125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC133-OO100-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC133-OO100,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,1.33,1.0,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,4,15,15,1,0.07734405327942155,0.05274809587925394,0.055868522726620407,0.008857151186929852,1,0.19324421882629395,0.2135944366455078,0.030732393264770508,0.2135944366455078,1,0.29499827048456184,1,0.11581248207355947,1,0.16402781510820685,1,0.017681222409009933,1,16.32139252389215,15.0,1,0.0,1,0,11.399066309564185,1,0,0,0,163,1,0.006134969325153374,0.019962549209594727,1,0.019999265670776367,0.020049381256103515,0.019999265670776367,0.0094069242477417,4.76837158203125e-06,0.0
