trial_id,candidate_id,scenario_id,seed,axis,event_index,zero_crossings_cross_metric_only,left_index,right_index,time_s,bracket_dt_s,target_relative_interpolated_abs_m,target_relative_bracket_near_abs_m,target_relative_bracket_max_abs_m,centered_bracket_near_abs_m,centered_bracket_max_abs_m
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC117-OO117,C0A-S-VU-2,41001,z,6,1,128,129,2.583808299868212,0.019990921020507812,0.010166568756103516,0.009449958801269531,0.010443687438964844,0.00027711868286132806,0.0007166099548339844
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,1,1,11,12,0.25347716495415273,0.019992351531982422,0.0015107478468271438,0.0011465409770607948,0.0016246932791545987,0.00011394543232745493,0.00036420686976634895
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,2,1,119,120,2.3995380391452694,0.019949674606323242,0.0015107478468271438,0.0012738329824060202,0.001526849577203393,1.61017303762492e-05,0.00023691486442112362
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,3,1,186,187,3.756184132894873,0.020017385482788086,0.0015107478468271438,0.0013625526335090399,0.0015277034835889935,1.6955636761849767e-05,0.0001481952133181039
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,4,1,210,211,4.2238979448497265,0.020005464553833008,0.0015107478468271438,0.001388900331221521,0.0015589705435559154,4.822269672877157e-05,0.00012184751560562288
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,5,1,225,226,4.5272134976161835,0.020008563995361328,0.0015107478468271438,0.0014536849921569228,0.0015805256552994251,5.7062854670220965e-05,6.977780847228134e-05
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,6,1,235,236,4.719132799840329,0.02001023292541504,0.0015107478468271438,0.0013704629382118583,0.0015176000306382775,6.852183811133748e-06,0.0001402849086152855
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,x,7,1,237,238,4.765426781178868,0.019989728927612305,0.0015107478468271438,0.001252486021257937,0.00197178334929049,0.00025826182556920683,0.00046103550246334637
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,y,1,1,47,48,0.9662420341686082,0.02001500129699707,2.9399195773294197e-05,0.00012272808817215264,0.0002566272742114961,0.00015212728394544683,0.00022722807843820192
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,y,2,1,117,118,2.367336999581538,0.020023584365844727,2.9399195773294197e-05,0.0002505951269995421,0.00026303104823455215,0.00023363185246125795,0.00027999432277283633
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,y,3,1,154,155,3.1116062210515354,0.019980669021606445,2.9399195773294197e-05,0.0002225433854619041,0.00035925133852288127,0.00019314418968860992,0.0003886505342961755
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,y,4,1,219,220,4.403623469664501,0.020028114318847656,2.9399195773294197e-05,0.0002128363703377545,0.0004661877464968711,0.0001834371745644603,0.0004955869422701653
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,1,1,9,10,0.20098918904144228,0.020033836364746094,0.009428489685058593,0.00894474983215332,0.012480020523071289,0.00048373985290527284,0.003051530838012696
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,2,1,71,72,1.450689459451908,0.01997971534729004,0.009428489685058593,0.008618831634521484,0.010766029357910156,0.0008096580505371088,0.001337539672851563
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,3,1,80,81,1.6288776072320696,0.01997232437133789,0.009428489685058593,0.008346080780029297,0.010381221771240234,0.0009527320861816412,0.0010824089050292963
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,4,1,106,107,2.1544013219922435,0.019984006881713867,0.009428489685058593,0.009329557418823242,0.009845256805419922,9.893226623535097e-05,0.0004167671203613287
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,5,1,122,123,2.4719200238639423,0.020014286041259766,0.009428489685058593,0.008452892303466797,0.00988316535949707,0.00045467567443847716,0.0009755973815917963
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC117-OO117,C0A-S-VU-2,41002,z,6,1,133,134,2.691748161799736,0.0199892520904541,0.009428489685058593,0.008537054061889648,0.01127314567565918,0.0008914356231689447,0.0018446559906005865
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,x,1,1,24,25,0.5173191916477083,0.02001190185546875,9.741717030556175e-05,8.448858716292307e-05,0.00032585038570687175,1.2928583142638678e-05,0.00022843321540131002
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,x,2,1,47,48,0.9622467247886951,0.01995086669921875,9.741717030556175e-05,8.72960954438895e-05,0.00013980502262711525,1.0121074861672247e-05,4.2387852321553504e-05
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,x,3,1,53,54,1.0798263332661735,0.01998114585876465,9.741717030556175e-05,3.0665705708088353e-06,0.0001045831959345378,7.166025628976052e-06,9.435059973475291e-05
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,x,4,1,118,119,2.3841803218596596,0.019979476928710938,9.741717030556175e-05,2.3370012058876455e-05,0.00039694143924862146,0.0001207871823644382,0.00029952426894305973
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,x,5,1,203,204,4.090081697076724,0.01999640464782715,9.741717030556175e-05,7.077207555994391e-05,0.0003278210060670972,0.00016818924586550565,0.00023040383576153545
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,y,1,1,41,42,0.8395692732112822,0.01999974250793457,0.0003655230854201363,0.00035809495602734387,0.00048037475789897144,7.428129392792458e-06,0.00011485167247883511
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,y,2,1,118,119,2.379550723300663,0.019979476928710938,0.0003655230854201363,5.078437243355438e-05,0.00038407318061217666,1.855009519204033e-05,0.00031473871298658195
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,y,3,1,211,212,4.255741708963677,0.020000934600830078,0.0003655230854201363,0.0002024786954279989,0.00039173971163108945,2.6216626210953122e-05,0.00016304438999213743
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,y,4,1,230,231,4.629069015086361,0.02003169059753418,0.0003655230854201363,0.00012958425213582814,0.0006304733688011765,0.0002359388332843082,0.0002649502833810402
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,y,5,1,232,233,4.661561926436083,0.02001023292541504,0.0003655230854201363,0.00024478696286678314,0.001029834384098649,0.00012073612255335318,0.0006643112986785127
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,1,1,13,14,0.2788421885775434,0.019979238510131836,0.009201876640319824,0.009144783020019531,0.01165771484375,5.709362030029315e-05,0.0024558382034301756
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,2,1,106,107,2.157042039280317,0.019980907440185547,0.009201876640319824,0.009085655212402344,0.010764122009277344,0.00011622142791748065,0.0015622453689575194
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,3,1,116,117,2.354471424026298,0.020044565200805664,0.009201876640319824,0.007794857025146484,0.009551763534545898,0.00034988689422607404,0.00140701961517334
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,4,1,126,127,2.551772032938098,0.019987821578979492,0.009201876640319824,0.008458137512207031,0.010691404342651367,0.0007437391281127931,0.0014895277023315428
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,5,1,138,139,2.7824288262994332,0.02000594139099121,0.009201876640319824,0.008833885192871094,0.010671854019165039,0.00036799144744873065,0.0014699773788452147
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,6,1,146,147,2.9578646968347453,0.020004749298095703,0.009201876640319824,0.00913548469543457,0.011301994323730469,6.639194488525409e-05,0.0021001176834106444
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,7,1,242,243,4.87752939036876,0.01999664306640625,0.009201876640319824,0.008637666702270508,0.009231805801391602,2.9929161071777163e-05,0.0005642099380493166
C0A-v2-A1-SCREENING-A1-OC117-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC117-OO117,C0A-S-VU-2,41003,z,8,1,243,244,4.896866455440104,0.0200042724609375,0.009201876640319824,0.009199142456054688,0.009231805801391602,2.734184265136899e-06,2.9929161071777163e-05
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,x,1,1,2,3,0.05938304740354886,0.01996636390686035,0.000403775691986084,0.0018815994262695312,0.004429340362548828,0.0014778237342834473,0.004833116054534912
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,x,2,1,53,54,1.0648119488280288,0.019867420196533203,0.000403775691986084,0.0004911422729492188,0.0022706985473632812,8.736658096313477e-05,0.0026744742393493654
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,x,3,1,115,116,2.313869422323568,0.01998114585876465,0.000403775691986084,0.0003437995910644531,0.0011792182922363281,0.0007475752830505371,0.0007754426002502441
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,x,4,1,162,163,3.2443304039373615,0.02000141143798828,0.000403775691986084,0.00043570995330810547,0.0017161369323730469,3.1934261322021486e-05,0.002119912624359131
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,x,5,1,220,221,4.419673241713019,0.019982099533081055,0.000403775691986084,0.0004611015319824219,0.0006440877914428711,0.0002403120994567871,0.0008648772239685059
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,y,1,1,45,46,0.9170636794676608,0.020002126693725586,0.0005233960151672364,0.00048470497131347656,0.002401590347290039,0.001008100986480713,0.0018781943321228027
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,y,2,1,107,108,2.1605785951482916,0.02001476287841797,0.0005233960151672364,0.0008128881454467773,0.0008561611175537109,0.000289492130279541,0.0013795571327209473
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,y,3,1,146,147,2.934881741826684,0.020001888275146484,0.0005233960151672364,0.00012946128845214844,0.0012950897216796875,0.0006528573036193848,0.0007716937065124511
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,y,4,1,207,208,4.1580211950262305,0.01999640464782715,0.0005233960151672364,0.0001442432403564453,0.0006866455078125,0.00016324949264526364,0.00037915277481079105
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,y,5,1,239,240,4.799169761816401,0.020011186599731445,0.0005233960151672364,0.0004349946975708008,0.0007996559143066406,8.840131759643558e-05,0.00027625989913940426
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,1,1,13,14,0.27637269577171525,0.01999354362487793,0.002709737777709961,0.001397848129272461,0.003528118133544922,0.000818380355834961,0.0013118896484375
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,2,1,42,43,0.8473265930279926,0.020005464553833008,0.002709737777709961,0.001430511474609375,0.0029587745666503906,0.0002490367889404297,0.001279226303100586
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,3,1,50,51,1.0178326690892245,0.020006895065307617,0.002709737777709961,0.0008597373962402344,0.003545522689819336,0.000835784912109375,0.0018500003814697265
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,4,1,66,67,1.338531724463971,0.02000570297241211,0.002709737777709961,0.0016629695892333984,0.005456447601318359,0.0010467681884765625,0.0027467098236083985
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,5,1,70,71,1.4237600431123822,0.019994497299194336,0.002709737777709961,0.0020279884338378906,0.0027205944061279297,1.0856628417968764e-05,0.0006817493438720703
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,6,1,85,86,1.7201446863244914,0.020021677017211914,0.002709737777709961,0.0024328231811523438,0.0038459300994873047,0.0002769145965576172,0.0011361923217773438
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,7,1,89,90,1.7958355807452813,0.020001649856567383,0.002709737777709961,0.0020406246185302734,0.0031757354736328125,0.0004659976959228516,0.0006691131591796875
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,8,1,103,104,2.0659336415262444,0.019991636276245117,0.002709737777709961,0.0009469985961914062,0.002893209457397461,0.00018347167968750001,0.0017627391815185547
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,9,1,116,117,2.3244072426523665,0.020029544830322266,0.002709737777709961,0.0026776790618896484,0.004439592361450195,3.2058715820312486e-05,0.0017298545837402344
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,10,1,124,125,2.501129218485518,0.0200042724609375,0.002709737777709961,0.002414703369140625,0.004450321197509766,0.0002950344085693359,0.0017405834197998047
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,11,1,130,131,2.6206178512199423,0.01998114585876465,0.002709737777709961,0.0013985633850097656,0.0029799938201904297,0.00027025604248046876,0.0013111743927001953
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,12,1,142,143,2.856099926565651,0.020000696182250977,0.002709737777709961,0.0017178058624267578,0.0042035579681396484,0.0009919319152832031,0.0014938201904296875
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,13,1,156,157,3.1266142619749893,0.020006656646728516,0.002709737777709961,0.0024862289428710938,0.004220008850097656,0.00022350883483886717,0.0015102710723876953
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,14,1,164,165,3.286822086770194,0.0200042724609375,0.002709737777709961,0.0006556510925292969,0.0030422210693359375,0.0003324832916259766,0.002054086685180664
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,15,1,195,196,3.907955053557416,0.019985437393188477,0.002709737777709961,0.0024957656860351562,0.003587007522583008,0.00021397209167480467,0.0008772697448730469
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,16,1,202,203,4.059725273103514,0.0200040340423584,0.002709737777709961,0.00232696533203125,0.004110574722290039,0.0003827724456787109,0.0014008369445800781
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,17,1,216,217,4.328611687991199,0.02001214027404785,0.002709737777709961,0.0024492740631103516,0.003584146499633789,0.00026046371459960936,0.0008744087219238281
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,18,1,222,223,4.450942893169043,0.01998734474182129,0.002709737777709961,0.0017096996307373047,0.003239154815673828,0.0005294170379638672,0.0010000381469726562
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,19,1,233,234,4.672206345660975,0.01999688148498535,0.002709737777709961,0.0021920204162597656,0.0034570693969726562,0.0005177173614501953,0.0007473316192626953
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC117-OO133,C0A-S-DIAG-1,41001,z,20,1,243,244,4.870572858850715,0.019996166229248047,0.002709737777709961,0.0015027523040771484,0.0032973289489746094,0.0005875911712646485,0.0012069854736328125
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,1,1,3,4,0.07708555605808297,0.01997232437133789,0.0005590109825134277,0.0012180805206298828,0.003859281539916992,0.0017770915031433106,0.0033002705574035644
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,2,1,57,58,1.1475987264336525,0.01997089385986328,0.0005590109825134277,3.0994415283203125e-06,0.003226757049560547,0.000562110424041748,0.002667746067047119
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,3,1,126,127,2.535172797012707,0.01998281478881836,0.0005590109825134277,7.700920104980469e-05,0.0011591911315917969,0.000482001781463623,0.0006001801490783692
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,4,1,157,158,3.1599766319670994,0.020039081573486328,0.0005590109825134277,0.0003972053527832031,0.0008094310760498047,0.000250420093536377,0.0009562163352966308
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,5,1,203,204,4.070888956435176,0.020040273666381836,0.0005590109825134277,4.076957702636719e-05,0.0008678436279296875,0.0003088326454162598,0.0005997805595397949
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,x,6,1,229,230,4.600990936229003,0.020003557205200195,0.0005590109825134277,0.0001068115234375,0.0006425380706787109,8.352708816528325e-05,0.0004521994590759277
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,y,1,1,46,47,0.9405291593345598,0.01999831199645996,0.0012594828605651857,0.0004525184631347656,0.0016276836395263672,0.00036820077896118153,0.0017120013236999513
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,y,2,1,112,113,2.244252096238903,0.020001649856567383,0.0012594828605651857,0.00017333030700683594,0.0012693405151367188,9.857654571533096e-06,0.0010861525535583497
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,y,3,1,152,153,3.0571634474754332,0.02001357078552246,0.0012594828605651857,0.0009698867797851562,0.0014121532440185547,0.00015267038345336903,0.0002895960807800294
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,y,4,1,241,242,4.827499270269701,0.020001649856567383,0.0012594828605651857,0.0009751319885253906,0.0013179779052734375,5.8495044708251846e-05,0.00028435087203979503
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,y,5,1,248,249,4.970172584585428,0.019989967346191406,0.0012594828605651857,0.0012192726135253906,0.0013511180877685547,4.021024703979503e-05,9.163522720336903e-05
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,1,1,9,10,0.1902888063020376,0.019838809967041016,0.003488393783569336,0.0026199817657470703,0.005498647689819336,0.0008684120178222656,0.00201025390625
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,2,1,62,63,1.2522692258944672,0.020020484924316406,0.003488393783569336,0.0024585723876953125,0.004201650619506836,0.0007132568359375,0.0010298213958740234
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,3,1,67,68,1.3517404758835871,0.02001214027404785,0.003488393783569336,0.0027799606323242188,0.004629850387573242,0.0007084331512451172,0.0011414566040039062
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,4,1,82,83,1.6583685177054295,0.01996159553527832,0.003488393783569336,0.002875804901123047,0.005006074905395508,0.0006125888824462891,0.0015176811218261719
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,5,1,90,91,1.8171007754215274,0.01996755599975586,0.003488393783569336,0.0029840469360351562,0.003759145736694336,0.000270751953125,0.0005043468475341797
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,6,1,100,101,2.0052529937141084,0.01994156837463379,0.003488393783569336,0.002264738082885742,0.003561735153198242,7.334136962890625e-05,0.0012236557006835938
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,7,1,109,110,2.203810936893393,0.019986629486083984,0.003488393783569336,0.0017383098602294922,0.0035161972045898438,2.780342102050781e-05,0.0017500839233398438
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,8,1,120,121,2.408320840114102,0.01996636390686035,0.003488393783569336,0.002223968505859375,0.003824949264526367,0.00033655548095703125,0.001264425277709961
C0A-v2-A1-SCREENING-A1-OC117-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC117-OO133,C0A-S-DIAG-1,41002,z,9,1,129,130,2.5926576034388575,0.020000457763671875,0.003488393783569336,0.0024116039276123047,0.0049321651458740234,0.0010767898559570313,0.0014437713623046875
