trial_id,scenario,scenario_seed,num_uav,method,assignment,total_path_length,avg_path_length,xy_crossings,proximity_crossings,min_distance,safety_cost,safety_violation_count,arrival_time_variance,failed_assignment,total_cost,compute_time_ms
10,crossing-prone,611377468,8,random,"[0,1,6,2,4,3,5,7]",83.144631,10.393079,23,15,0.576847,14.978255,1611,0.089220,1,478.122886,0.007995
10,crossing-prone,611377468,8,nearest_neighbor,"[2,3,4,5,6,1,7,0]",84.294605,10.536826,16,18,0.803943,16.008513,1713,0.209888,1,440.303118,0.067406
10,crossing-prone,611377468,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.728896,10.341112,28,13,0.831312,11.708077,1724,0.098686,1,504.436973,0.014557
10,crossing-prone,611377468,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.767486,10.720936,0,18,0.492603,20.076765,1986,0.390216,1,285.844251,55.982758
10,crossing-prone,611377468,8,safety_aware_local_swap,"[7,6,5,4,3,2,0,1]",85.748312,10.718539,1,17,0.492603,19.132775,1952,0.346006,1,284.881087,56.081122
11,crossing-prone,806784727,8,random,"[6,3,7,4,2,5,1,0]",85.470090,10.683761,6,20,0.559729,19.821347,1863,0.326707,1,365.291437,0.004518
11,crossing-prone,806784727,8,nearest_neighbor,"[3,2,4,5,6,1,7,0]",84.470379,10.558797,15,18,0.541294,16.777153,1681,0.225606,1,431.247532,0.068177
11,crossing-prone,806784727,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.855951,10.356994,28,13,0.836572,11.695575,1740,0.106048,1,504.551525,0.013485
11,crossing-prone,806784727,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.883965,10.735496,0,18,0.534065,20.088709,2001,0.403090,1,285.972674,55.915472
11,crossing-prone,806784727,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.883965,10.735496,0,18,0.534065,20.088709,2001,0.403090,1,285.972674,83.015466
12,crossing-prone,308562018,8,random,"[3,4,0,5,7,1,2,6]",84.122581,10.515323,17,20,0.719846,17.727382,1641,0.017126,1,471.849963,0.004599
12,crossing-prone,308562018,8,nearest_neighbor,"[3,2,4,5,6,1,7,0]",84.405738,10.550717,15,19,0.617126,17.235882,1760,0.212745,1,441.641621,0.066434
12,crossing-prone,308562018,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.859020,10.357377,28,13,0.793936,11.795363,1810,0.092020,1,504.654383,0.014086
12,crossing-prone,308562018,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.872155,10.734019,0,18,0.482151,20.328317,2053,0.380244,1,286.200472,55.948934
12,crossing-prone,308562018,8,safety_aware_local_swap,"[6,7,5,4,2,3,1,0]",85.833644,10.729206,2,17,0.570967,19.067537,2019,0.339266,1,294.901181,84.240024
13,crossing-prone,431596502,8,random,"[3,2,4,0,5,7,1,6]",83.689661,10.461208,18,18,0.568154,17.486240,1637,0.067709,1,461.175901,0.005179
13,crossing-prone,431596502,8,nearest_neighbor,"[2,3,4,5,6,1,7,0]",84.251925,10.531491,16,18,0.693315,16.037907,1714,0.241977,1,440.289832,0.067126
13,crossing-prone,431596502,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.604525,10.325566,28,13,0.841888,11.613926,1735,0.109312,1,504.218452,0.014167
13,crossing-prone,431596502,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.782172,10.722771,0,18,0.494598,20.510295,1995,0.442930,1,286.292467,55.594863
13,crossing-prone,431596502,8,safety_aware_local_swap,"[7,5,6,4,3,2,1,0]",85.746211,10.718276,1,17,0.517928,19.309217,1966,0.422221,1,285.055428,166.199737
14,crossing-prone,2064781236,8,random,"[0,3,2,7,5,6,1,4]",83.694785,10.461848,17,18,0.562059,17.597726,1585,0.089053,1,451.292511,0.005009
14,crossing-prone,2064781236,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.585162,10.573145,14,18,0.576892,16.477254,1677,0.242008,1,421.062416,0.067396
14,crossing-prone,2064781236,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.622449,10.327806,28,13,0.807467,11.557463,1744,0.080929,1,504.179912,0.014918
14,crossing-prone,2064781236,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.826196,10.728274,0,18,0.495846,20.609751,2010,0.404615,1,286.435947,56.278510
14,crossing-prone,2064781236,8,safety_aware_local_swap,"[7,6,5,4,3,1,2,0]",85.786129,10.723266,1,17,0.495846,19.422612,1979,0.382238,1,285.208741,56.007213
15,crossing-prone,1328310892,8,random,"[1,7,5,0,2,4,6,3]",84.507155,10.563394,15,19,0.740869,18.335182,1641,0.119956,1,442.842338,0.009808
15,crossing-prone,1328310892,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.974114,10.621764,14,18,0.525835,16.466009,1694,0.241210,1,421.440123,0.068608
15,crossing-prone,1328310892,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",83.035829,10.379479,28,13,0.802420,11.646003,1752,0.093140,1,504.681831,0.015218
15,crossing-prone,1328310892,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",86.176972,10.772121,0,18,0.525021,20.434380,2018,0.410425,1,286.611352,55.677137
15,crossing-prone,1328310892,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",86.176972,10.772121,0,18,0.525021,20.434380,2018,0.410425,1,286.611352,55.589382
16,crossing-prone,434290492,8,random,"[4,0,5,2,7,3,6,1]",84.090674,10.511334,15,20,0.721987,19.306176,1759,0.105293,1,453.396850,0.007724
16,crossing-prone,434290492,8,nearest_neighbor,"[1,3,4,2,5,6,7,0]",83.764263,10.470533,19,18,0.784702,16.132064,1716,0.247488,1,469.896328,0.068558
16,crossing-prone,434290492,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.579600,10.322450,28,13,0.816768,11.650106,1787,0.085728,1,504.229705,0.014286
16,crossing-prone,434290492,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.716883,10.714610,0,18,0.557383,20.447051,2046,0.392381,1,286.163934,55.981355
16,crossing-prone,434290492,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.654968,10.706871,2,17,0.564636,19.003644,2004,0.371890,1,294.658611,83.073193
17,crossing-prone,1765798392,8,random,"[6,2,3,0,7,4,1,5]",84.444108,10.555513,14,19,0.781731,18.147629,1603,0.155924,1,432.591737,0.006241
17,crossing-prone,1765798392,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.704439,10.588055,15,18,0.595768,15.585281,1721,0.243944,1,430.289719,0.067085
17,crossing-prone,1765798392,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.828743,10.353593,28,13,0.791446,11.680069,1730,0.100449,1,504.508812,0.014186
17,crossing-prone,1765798392,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.972201,10.746525,0,18,0.535283,20.313741,1998,0.415083,1,286.285942,56.118992
17,crossing-prone,1765798392,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.972201,10.746525,0,18,0.535283,20.313741,1998,0.415083,1,286.285942,84.026504
18,crossing-prone,832921039,8,random,"[0,2,1,6,3,4,7,5]",83.193917,10.399240,23,15,0.559158,15.715954,1679,0.047866,1,478.909870,0.010339
18,crossing-prone,832921039,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.711420,10.588927,15,18,0.521421,15.933595,1769,0.206082,1,430.645015,0.069921
18,crossing-prone,832921039,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.842722,10.355340,28,13,0.768246,11.819369,1777,0.074861,1,504.662091,0.018124
18,crossing-prone,832921039,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.887905,10.735988,0,18,0.521421,20.515930,2038,0.357489,1,286.403835,56.424784
18,crossing-prone,832921039,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.887905,10.735988,0,18,0.521421,20.515930,2038,0.357489,1,286.403835,83.099863
19,crossing-prone,1611344441,8,random,"[0,3,2,4,5,7,6,1]",83.445448,10.430681,20,17,0.494787,16.535089,1643,0.133742,1,469.980537,0.007343
19,crossing-prone,1611344441,8,nearest_neighbor,"[2,3,4,5,6,1,7,0]",84.212506,10.526563,16,17,0.768962,15.919926,1751,0.200188,1,430.132431,0.073367
19,crossing-prone,1611344441,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.557028,10.319629,28,13,0.806779,11.795666,1796,0.074193,1,504.352694,0.014497
19,crossing-prone,1611344441,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.710200,10.713775,0,18,0.483425,20.731395,2055,0.362160,1,286.441595,55.824202
19,crossing-prone,1611344441,8,safety_aware_local_swap,"[7,6,5,4,2,3,1,0]",85.673843,10.709230,1,17,0.483425,19.754591,2022,0.363934,1,285.428434,82.899198
20,crossing-prone,1905775507,8,random,"[3,6,7,1,5,2,0,4]",84.914595,10.614324,10,19,0.729496,18.815982,1737,0.144737,1,393.730576,0.005701
20,crossing-prone,1905775507,8,nearest_neighbor,"[1,3,4,2,5,6,7,0]",83.820487,10.477561,19,17,0.705098,15.778631,1659,0.242810,1,459.599118,0.066635
20,crossing-prone,1905775507,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.621682,10.327710,28,13,0.831545,11.605640,1772,0.091124,1,504.227322,0.013636
20,crossing-prone,1905775507,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.751244,10.718905,0,18,0.550192,20.408135,2033,0.410210,1,286.159379,55.859958
20,crossing-prone,1905775507,8,safety_aware_local_swap,"[6,7,5,4,2,3,1,0]",85.682424,10.710303,2,17,0.560401,18.847002,1994,0.370016,1,294.529426,56.086621
21,crossing-prone,527121985,8,random,"[3,0,5,4,6,1,7,2]",83.809225,10.476153,17,19,0.572105,17.833519,1615,0.068481,1,461.642743,0.006171
21,crossing-prone,527121985,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.428828,10.553604,14,19,0.529747,17.009101,1696,0.217692,1,431.437929,0.067015
21,crossing-prone,527121985,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.549522,10.318690,28,13,0.831733,11.712361,1747,0.086355,1,504.261883,0.014277
21,crossing-prone,527121985,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.631437,10.703930,0,18,0.549741,20.334925,2011,0.378812,1,285.966362,56.043661
21,crossing-prone,527121985,8,safety_aware_local_swap,"[7,6,4,5,3,2,0,1]",85.563862,10.695483,2,17,0.549741,18.780348,1974,0.341912,1,294.344210,110.889384
22,crossing-prone,1459511545,8,random,"[0,3,5,1,4,2,6,7]",83.249987,10.406248,22,16,0.756620,15.788185,1608,0.056903,1,479.038172,0.008726
22,crossing-prone,1459511545,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.658912,10.582364,15,18,0.582393,15.564639,1714,0.234617,1,430.223550,0.068228
22,crossing-prone,1459511545,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.748125,10.343516,28,13,0.813791,11.564064,1725,0.074144,1,504.312189,0.016450
22,crossing-prone,1459511545,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",86.026681,10.753335,0,18,0.512372,20.477811,2004,0.372616,1,286.504492,55.831515
22,crossing-prone,1459511545,8,safety_aware_local_swap,"[7,6,2,1,0,5,4,3]",85.021251,10.627656,9,16,0.529208,17.939620,1579,0.237111,1,352.960871,56.858213
23,crossing-prone,1715577268,8,random,"[6,7,0,4,5,2,1,3]",85.337806,10.667226,9,20,0.609514,18.795667,1835,0.202591,1,394.133473,0.007123
23,crossing-prone,1715577268,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.639212,10.579902,15,18,0.529031,15.638996,1721,0.239169,1,430.278208,0.067146
23,crossing-prone,1715577268,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.822690,10.352836,28,13,0.812943,11.608644,1751,0.087473,1,504.431334,0.014257
23,crossing-prone,1715577268,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.995040,10.749380,0,18,0.486276,20.524616,2017,0.394182,1,286.519656,56.259124
23,crossing-prone,1715577268,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.995040,10.749380,0,18,0.486276,20.524616,2017,0.394182,1,286.519656,56.083746
24,crossing-prone,1006178267,8,random,"[2,3,0,1,7,4,5,6]",82.980043,10.372505,21,15,0.762921,15.241381,1688,0.028263,1,458.221424,0.005640
24,crossing-prone,1006178267,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.299298,10.537412,14,19,0.568905,17.091780,1772,0.221715,1,431.391078,0.067576
24,crossing-prone,1006178267,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.425681,10.303210,28,13,0.802646,11.732740,1800,0.087675,1,504.158421,0.013886
24,crossing-prone,1006178267,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.503024,10.687878,0,18,0.486507,20.550843,2055,0.394488,1,286.053867,56.131275
24,crossing-prone,1006178267,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.434152,10.679269,2,17,0.486507,18.937479,2012,0.366694,1,294.371632,83.257908
25,crossing-prone,778284468,8,random,"[4,2,7,6,0,5,3,1]",84.711709,10.588964,10,18,0.525336,18.969263,1601,0.107345,1,383.680972,0.005600
25,crossing-prone,778284468,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.407416,10.550927,15,18,0.569862,15.719545,1759,0.226275,1,430.126961,0.067856
25,crossing-prone,778284468,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.499246,10.312406,28,13,0.778729,11.715482,1767,0.087471,1,504.214728,0.014808
25,crossing-prone,778284468,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.791096,10.723887,0,18,0.497868,20.629939,2039,0.398261,1,286.421036,56.040114
25,crossing-prone,778284468,8,safety_aware_local_swap,"[7,6,2,1,0,5,4,3]",84.734871,10.591859,9,15,0.530294,17.379405,1588,0.239820,1,342.114276,56.949474
26,crossing-prone,651434115,8,random,"[3,7,6,2,1,5,4,0]",84.912053,10.614007,8,19,0.493485,19.369710,1617,0.282593,1,374.281763,0.004799
26,crossing-prone,651434115,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.452914,10.556614,15,18,0.635705,15.661913,1767,0.226398,1,430.114827,0.067747
26,crossing-prone,651434115,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.541933,10.317742,28,13,0.822863,11.689193,1763,0.076934,1,504.231126,0.013966
26,crossing-prone,651434115,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.765227,10.720653,0,18,0.513714,20.524739,2031,0.365267,1,286.289967,55.967318
26,crossing-prone,651434115,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.765227,10.720653,0,18,0.513714,20.524739,2031,0.365267,1,286.289967,55.992916
27,crossing-prone,634030469,8,random,"[4,1,3,6,5,0,2,7]",83.985820,10.498227,16,20,0.486097,18.924471,1667,0.092353,1,462.910290,0.004829
27,crossing-prone,634030469,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.583053,10.572882,14,18,0.549289,16.231225,1707,0.251219,1,420.814279,0.067927
27,crossing-prone,634030469,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.652516,10.331565,28,13,0.794207,11.596105,1759,0.100561,1,504.248622,0.013926
27,crossing-prone,634030469,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.837065,10.729633,0,18,0.516729,20.437392,2025,0.436836,1,286.274458,56.587427
27,crossing-prone,634030469,8,safety_aware_local_swap,"[7,6,5,4,3,0,2,1]",85.756315,10.719539,2,17,0.516729,19.305081,1966,0.335171,1,295.061397,56.285764
28,crossing-prone,293015398,8,random,"[4,1,7,3,0,2,6,5]",83.770712,10.471339,15,18,0.562679,18.342769,1582,0.088232,1,432.113482,0.009749
28,crossing-prone,293015398,8,nearest_neighbor,"[3,2,4,5,1,6,7,0]",83.785029,10.473129,16,17,0.571363,16.288788,1601,0.234280,1,430.073817,0.072145
28,crossing-prone,293015398,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.363092,10.295386,28,13,0.783178,11.646286,1754,0.094086,1,504.009378,0.015389
28,crossing-prone,293015398,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.595622,10.699453,0,18,0.542050,20.520666,2022,0.418687,1,286.116288,55.857073
28,crossing-prone,293015398,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.526987,10.690873,2,17,0.547377,19.047478,1983,0.377697,1,294.574465,83.156929
29,crossing-prone,1028724662,8,random,"[6,1,2,7,5,3,0,4]",84.619103,10.577388,12,20,0.710232,19.223187,1644,0.183838,1,423.842290,0.007413
29,crossing-prone,1028724662,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.535431,10.566929,14,17,0.486623,15.955076,1658,0.197041,1,410.490506,0.073177
29,crossing-prone,1028724662,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.639408,10.329926,28,13,0.816407,11.629686,1754,0.080183,1,504.269094,0.014517
29,crossing-prone,1028724662,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.816452,10.727057,0,18,0.508771,20.670091,2024,0.390471,1,286.486544,56.302104
29,crossing-prone,1028724662,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.753558,10.719195,2,17,0.655417,19.191772,1985,0.347602,1,294.945330,83.535657
30,crossing-prone,1061580871,8,random,"[0,4,1,3,5,2,7,6]",83.175597,10.396950,22,17,0.525593,17.125708,1636,0.066883,1,490.301305,0.007344
30,crossing-prone,1061580871,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.615734,10.576967,14,18,0.506626,16.601628,1693,0.236745,1,421.217362,0.068027
30,crossing-prone,1061580871,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.706448,10.338306,28,13,0.796818,11.714079,1791,0.089819,1,504.420526,0.014046
30,crossing-prone,1061580871,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.906505,10.738313,0,18,0.506626,20.670304,2050,0.402255,1,286.576809,55.966306
30,crossing-prone,1061580871,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.860429,10.732554,2,17,0.532621,19.325931,2014,0.369869,1,295.186360,83.399612
31,crossing-prone,40614241,8,random,"[7,5,0,3,1,4,2,6]",84.406902,10.550863,13,20,0.715932,19.433238,1783,0.226371,1,433.840141,0.005761
31,crossing-prone,40614241,8,nearest_neighbor,"[2,3,4,5,1,6,7,0]",84.015398,10.501925,17,17,0.759032,15.825134,1731,0.210212,1,439.840532,0.072917
31,crossing-prone,40614241,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.567442,10.320930,28,13,0.772055,11.709703,1801,0.080230,1,504.277145,0.013335
31,crossing-prone,40614241,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.714092,10.714261,0,18,0.506014,20.680495,2058,0.386520,1,286.394587,56.180766
31,crossing-prone,40614241,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.714092,10.714261,0,18,0.506014,20.680495,2058,0.386520,1,286.394587,56.098383
32,crossing-prone,1826513056,8,random,"[3,5,0,1,4,2,7,6]",83.536723,10.442090,19,19,0.584259,17.723571,1613,0.042298,1,481.260294,0.004839
32,crossing-prone,1826513056,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.589545,10.573693,14,18,0.607840,16.297554,1695,0.245798,1,420.887099,0.067476
32,crossing-prone,1826513056,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.679008,10.334876,28,13,0.793719,11.702543,1748,0.091634,1,504.381551,0.015880
32,crossing-prone,1826513056,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.826474,10.728309,0,18,0.526110,20.462658,2020,0.396204,1,286.289131,56.410556
32,crossing-prone,1826513056,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.826474,10.728309,0,18,0.526110,20.462658,2020,0.396204,1,286.289131,56.382184
33,crossing-prone,871476308,8,random,"[6,4,2,1,7,3,5,0]",84.645827,10.580728,10,19,0.535439,19.865110,1781,0.294561,1,394.510937,0.005370
33,crossing-prone,871476308,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.285702,10.535713,15,17,0.512750,15.272057,1741,0.258628,1,419.557759,0.068197
33,crossing-prone,871476308,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.421163,10.302645,28,13,0.800120,11.631584,1789,0.088261,1,504.052747,0.014237
33,crossing-prone,871476308,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.689878,10.711235,0,18,0.512750,20.757932,2053,0.408766,1,286.447810,56.090528
33,crossing-prone,871476308,8,safety_aware_local_swap,"[7,5,6,4,3,1,2,0]",85.646300,10.705788,2,17,0.620749,19.263343,2018,0.357010,1,294.909643,83.687039
34,crossing-prone,2131125210,8,random,"[3,4,2,1,7,0,5,6]",83.647407,10.455926,16,15,0.574046,16.527550,1578,0.062237,1,410.174956,0.005180
34,crossing-prone,2131125210,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.383232,10.547904,14,19,0.546355,16.608919,1642,0.231950,1,430.992152,0.073938
34,crossing-prone,2131125210,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.412740,10.301593,28,13,0.812548,11.546612,1700,0.087520,1,503.959352,0.014016
34,crossing-prone,2131125210,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.639188,10.704899,0,18,0.487486,20.316808,1980,0.405190,1,285.955997,56.358860
34,crossing-prone,2131125210,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.639188,10.704899,0,18,0.487486,20.316808,1980,0.405190,1,285.955997,57.009736
35,crossing-prone,1764400528,8,random,"[7,5,3,0,6,2,4,1]",85.369204,10.671151,8,20,0.729911,19.803153,1788,0.270032,1,385.172357,0.009468
35,crossing-prone,1764400528,8,nearest_neighbor,"[2,3,4,5,6,1,7,0]",84.533413,10.566677,16,18,0.802513,15.897726,1719,0.243044,1,440.431139,0.071804
35,crossing-prone,1764400528,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.977601,10.372200,28,13,0.799908,11.619941,1755,0.098558,1,504.597542,0.016842
35,crossing-prone,1764400528,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",86.075550,10.759444,0,18,0.551074,20.160998,2017,0.412780,1,286.236548,56.712461
35,crossing-prone,1764400528,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",86.075550,10.759444,0,18,0.551074,20.160998,2017,0.412780,1,286.236548,56.658109
36,crossing-prone,345923576,8,random,"[4,6,3,2,7,1,5,0]",85.049707,10.631213,9,19,0.539108,19.359143,1716,0.214408,1,384.408850,0.010309
36,crossing-prone,345923576,8,nearest_neighbor,"[3,2,4,5,6,7,1,0]",84.757613,10.594702,14,19,0.593574,16.688689,1719,0.203913,1,431.446302,0.069661
36,crossing-prone,345923576,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.823635,10.352954,28,13,0.806413,11.652178,1738,0.072456,1,504.475812,0.018204
36,crossing-prone,345923576,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",86.002917,10.750365,0,18,0.497090,20.424546,2015,0.355311,1,286.427463,56.521183
36,crossing-prone,345923576,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",86.002917,10.750365,0,18,0.497090,20.424546,2015,0.355311,1,286.427463,56.753507
37,crossing-prone,708473072,8,random,"[4,3,5,1,0,6,2,7]",83.896458,10.487057,16,19,0.573947,18.333895,1691,0.044273,1,452.230353,0.014787
37,crossing-prone,708473072,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.513231,10.564154,15,18,0.569132,15.814776,1761,0.241587,1,430.328007,0.071013
37,crossing-prone,708473072,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.564308,10.320538,28,13,0.753671,11.746950,1760,0.097166,1,504.311258,0.020027
37,crossing-prone,708473072,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.785026,10.723128,0,18,0.538317,20.736516,2033,0.416374,1,286.521541,56.890483
37,crossing-prone,708473072,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",85.785026,10.723128,0,18,0.538317,20.736516,2033,0.416374,1,286.521541,83.410742
38,crossing-prone,1858655999,8,random,"[3,4,7,6,2,0,5,1]",85.062385,10.632798,10,19,0.601209,18.443413,1758,0.118585,1,393.505798,0.010990
38,crossing-prone,1858655999,8,nearest_neighbor,"[2,3,4,5,6,7,1,0]",84.669759,10.583720,15,18,0.639760,15.809254,1786,0.216111,1,430.479013,0.070371
38,crossing-prone,1858655999,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.838270,10.354784,28,13,0.789787,11.664426,1812,0.073257,1,504.502696,0.018955
38,crossing-prone,1858655999,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.946407,10.743301,0,18,0.437452,20.634037,2060,0.370781,1,286.580444,56.097882
38,crossing-prone,1858655999,8,safety_aware_local_swap,"[7,6,2,1,0,5,4,3]",85.037625,10.629703,9,16,0.514823,17.807392,1642,0.217451,1,352.845017,57.110223
39,crossing-prone,1366553424,8,random,"[4,7,5,6,3,0,1,2]",85.751749,10.718969,7,17,0.703274,17.123765,1804,0.147653,1,342.875514,0.010340
39,crossing-prone,1366553424,8,nearest_neighbor,"[1,3,4,2,5,6,7,0]",84.003050,10.500381,19,16,0.701597,15.359053,1614,0.236692,1,449.362103,0.071584
39,crossing-prone,1366553424,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.813191,10.351649,28,13,0.805032,11.601410,1727,0.074780,1,504.414601,0.015820
39,crossing-prone,1366553424,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",86.096628,10.762079,0,18,0.509007,20.534790,2006,0.373507,1,286.631418,55.955205
39,crossing-prone,1366553424,8,safety_aware_local_swap,"[7,6,5,4,3,2,1,0]",86.096628,10.762079,0,18,0.509007,20.534790,2006,0.373507,1,286.631418,55.733521
40,crossing-prone,797507701,8,random,"[7,4,1,5,0,6,2,3]",84.860511,10.607564,11,21,0.756655,19.555419,1752,0.185067,1,424.415930,0.009508
40,crossing-prone,797507701,8,nearest_neighbor,"[3,2,4,5,1,6,7,0]",84.212275,10.526534,16,19,0.572076,17.375490,1719,0.205033,1,451.587766,0.067646
40,crossing-prone,797507701,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.811360,10.351420,28,13,0.789093,11.816336,1803,0.092255,1,504.627696,0.015008
40,crossing-prone,797507701,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.816783,10.727098,0,18,0.512954,20.368987,2052,0.379200,1,286.185769,55.832757
40,crossing-prone,797507701,8,safety_aware_local_swap,"[7,5,6,4,3,2,1,0]",85.791133,10.723892,1,17,0.512954,19.400976,2021,0.363665,1,285.192110,83.177346
41,crossing-prone,865503485,8,random,"[4,6,1,0,2,7,5,3]",84.181651,10.522706,15,22,0.588077,20.174036,1736,0.078836,1,474.355687,0.012023
41,crossing-prone,865503485,8,nearest_neighbor,"[1,2,3,5,4,6,7,0]",83.749706,10.468713,20,18,0.565151,15.873360,1736,0.249865,1,479.623066,0.067987
41,crossing-prone,865503485,8,hungarian_distance,"[0,1,2,3,4,5,6,7]",82.674696,10.334337,28,13,0.753347,11.721738,1818,0.084562,1,504.396434,0.016621
41,crossing-prone,865503485,8,hungarian_crossing_penalty,"[7,6,5,4,3,2,1,0]",85.750071,10.718759,0,18,0.515324,20.532936,2067,0.384977,1,286.283007,56.114653
